SCRIPT: orig_chart4.sql
01/29/2015 08:00:00 1422493200 to 01/30/2015 08:00:00 1422579600
equip_id	lane_no	stage_no	total_down_time	prev_proc_wait_time	next_proc_wait_time	singl_cycl_stop_time	chip_supp_wait_time	sldr_ctr_wait_time	sldr_snsr_wait_time	cln_paper_wait_time	brcg_time	cperr_count	dataedit	mente	othrstop_count	prodview	unitadjust	real_run_time
1012	1	1	44335	3912	37216	750	666	0	0	0	0	0	0	0	0	0	0	61222
1012	1	2	30401	3481	20602	512	4514	0	0	0	0	0	0	0	0	0	0	46142
1014	1	1	44486	17630	6676	421	8847	0	0	0	0	0	0	0	0	0	0	63743
1014	1	2	40757	25961	4390	379	725	0	0	0	0	0	0	0	0	0	0	33615
equipment_id	lane_no	stage_no	total_down_time	prev_proc_wait_time	next_proc_wait_time	singl_cycl_stop_time	chip_supp_wait_time	sldr_ctr_wait_time	sldr_snsr_wait_time	cln_paper_wait_time	brcg_time	cperr_count	dataedit	mente	othrstop_count	prodview	unitadjust	real_run_time	last_col
1012	1	1	526	2	524	0	0	0	0	0	0	0	0	0	0	0	0	79	NULL
1012	1	1	98	1	5	0	0	0	0	0	0	0	0	0	0	0	0	321	NULL
1012	1	1	336	0	336	0	0	0	0	0	0	0	0	0	0	0	0	80	NULL
1012	1	1	158	0	158	0	0	0	0	0	0	0	0	0	0	0	0	71	NULL
1012	1	1	443	1	442	0	0	0	0	0	0	0	0	0	0	0	0	147	NULL
1012	1	1	108	0	108	0	0	0	0	0	0	0	0	0	0	0	0	106	NULL
1012	1	1	168	12	156	0	0	0	0	0	0	0	0	0	0	0	0	125	NULL
1012	1	1	510	3	341	0	0	0	0	0	0	0	0	0	0	0	0	82	NULL
1012	1	1	96	0	96	0	0	0	0	0	0	0	0	0	0	0	0	71	NULL
1012	1	1	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	34	NULL
1012	1	1	910	1	909	0	0	0	0	0	0	0	0	0	0	0	0	43	NULL
1012	1	1	149	0	149	0	0	0	0	0	0	0	0	0	0	0	0	106	NULL
1012	1	1	221	3	5	0	169	0	0	0	0	0	0	0	0	0	0	117	NULL
1012	1	1	161	5	156	0	0	0	0	0	0	0	0	0	0	0	0	99	NULL
1012	1	1	274	5	213	0	0	0	0	0	0	0	0	0	0	0	0	208	NULL
1012	1	1	48	5	43	0	0	0	0	0	0	0	0	0	0	0	0	240	NULL
1012	1	1	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0	105	NULL
1012	1	1	423	1	422	0	0	0	0	0	0	0	0	0	0	0	0	78	NULL
1012	1	1	94	3	91	0	0	0	0	0	0	0	0	0	0	0	0	138	NULL
1012	1	1	229	0	229	0	0	0	0	0	0	0	0	0	0	0	0	71	NULL
1012	1	1	182	10	172	0	0	0	0	0	0	0	0	0	0	0	0	164	NULL
1012	1	1	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	34	NULL
1012	1	1	171	1	23	0	0	0	0	0	0	0	0	0	0	0	0	152	NULL
1012	1	1	171	3	168	0	0	0	0	0	0	0	0	0	0	0	0	287	NULL
1012	1	1	27	0	27	0	0	0	0	0	0	0	0	0	0	0	0	220	NULL
1012	1	1	235	1	234	0	0	0	0	0	0	0	0	0	0	0	0	70	NULL
1012	1	1	126	1	125	0	0	0	0	0	0	0	0	0	0	0	0	139	NULL
1012	1	1	1955	1	1868	0	0	0	0	0	0	0	0	0	0	0	0	163	NULL
1012	1	1	36	2	34	0	0	0	0	0	0	0	0	0	0	0	0	291	NULL
1012	1	1	35	3	32	0	0	0	0	0	0	0	0	0	0	0	0	242	NULL
1012	1	1	196	3	193	0	0	0	0	0	0	0	0	0	0	0	0	148	NULL
1012	1	1	134	25	109	0	0	0	0	0	0	0	0	0	0	0	0	140	NULL
1012	1	1	27	9	18	0	0	0	0	0	0	0	0	0	0	0	0	315	NULL
1012	1	1	36	4	32	0	0	0	0	0	0	0	0	0	0	0	0	242	NULL
1012	1	1	45	9	36	0	0	0	0	0	0	0	0	0	0	0	0	271	NULL
1012	1	1	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0	185	NULL
1012	1	1	228	7	221	0	0	0	0	0	0	0	0	0	0	0	0	167	NULL
1012	1	1	68	59	9	0	0	0	0	0	0	0	0	0	0	0	0	204	NULL
1012	1	1	22	7	15	0	0	0	0	0	0	0	0	0	0	0	0	303	NULL
1012	1	1	43	9	34	0	0	0	0	0	0	0	0	0	0	0	0	236	NULL
1012	1	1	40	3	37	0	0	0	0	0	0	0	0	0	0	0	0	287	NULL
1012	1	1	63	6	57	0	0	0	0	0	0	0	0	0	0	0	0	238	NULL
1012	1	1	44	6	38	0	0	0	0	0	0	0	0	0	0	0	0	237	NULL
1012	1	1	189	6	183	0	0	0	0	0	0	0	0	0	0	0	0	100	NULL
1012	1	1	45	6	39	0	0	0	0	0	0	0	0	0	0	0	0	272	NULL
1012	1	1	40	8	32	0	0	0	0	0	0	0	0	0	0	0	0	237	NULL
1012	1	1	172	2	170	0	0	0	0	0	0	0	0	0	0	0	0	138	NULL
1012	1	1	129	3	126	0	0	0	0	0	0	0	0	0	0	0	0	181	NULL
1012	1	1	69	7	62	0	0	0	0	0	0	0	0	0	0	0	0	241	NULL
1012	1	1	36	4	32	0	0	0	0	0	0	0	0	0	0	0	0	243	NULL
1012	1	1	39	6	33	0	0	0	0	0	0	0	0	0	0	0	0	276	NULL
1012	1	1	128	9	119	0	0	0	0	0	0	0	0	0	0	0	0	131	NULL
1012	1	1	51	41	10	0	0	0	0	0	0	0	0	0	0	0	0	233	NULL
1012	1	1	39	6	33	0	0	0	0	0	0	0	0	0	0	0	0	309	NULL
1012	1	1	39	7	32	0	0	0	0	0	0	0	0	0	0	0	0	238	NULL
1012	1	1	102	7	95	0	0	0	0	0	0	0	0	0	0	0	0	240	NULL
1012	1	1	87	7	28	52	0	0	0	0	0	0	0	0	0	0	0	205	NULL
1012	1	1	55	4	51	0	0	0	0	0	0	0	0	0	0	0	0	217	NULL
1012	1	1	47	13	34	0	0	0	0	0	0	0	0	0	0	0	0	267	NULL
1012	1	1	25	5	20	0	0	0	0	0	0	0	0	0	0	0	0	134	NULL
1012	1	1	217	156	22	39	0	0	0	0	0	0	0	0	0	0	0	208	NULL
1012	1	1	32	10	22	0	0	0	0	0	0	0	0	0	0	0	0	235	NULL
1012	1	1	110	7	5	0	98	0	0	0	0	0	0	0	0	0	0	208	NULL
1012	1	1	79	26	26	27	0	0	0	0	0	0	0	0	0	0	0	235	NULL
1012	1	1	27	4	23	0	0	0	0	0	0	0	0	0	0	0	0	276	NULL
1012	1	1	167	0	46	121	0	0	0	0	0	0	0	0	0	0	0	144	NULL
1012	1	1	108	6	102	0	0	0	0	0	0	0	0	0	0	0	0	205	NULL
1012	1	1	84	4	80	0	0	0	0	0	0	0	0	0	0	0	0	217	NULL
1012	1	1	100	79	21	0	0	0	0	0	0	0	0	0	0	0	0	207	NULL
1012	1	1	15	12	3	0	0	0	0	0	0	0	0	0	0	0	0	233	NULL
1012	1	1	30	3	27	0	0	0	0	0	0	0	0	0	0	0	0	277	NULL
1012	1	1	23	0	23	0	0	0	0	0	0	0	0	0	0	0	0	175	NULL
1012	1	1	174	3	128	0	0	0	0	0	0	0	0	0	0	0	0	244	NULL
1012	1	1	428	6	388	0	0	0	0	0	0	0	0	0	0	0	0	180	NULL
