START TABLE: product_setup
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PRODUCT_SETUP	PRODUCT_ID	0	108	numeric	38
PRODUCT_SETUP	ROUTE_ID	0	108	numeric	38
PRODUCT_SETUP	MIX_NAME	0	231	nvarchar	0
PRODUCT_SETUP	SETUP_ID	1	108	numeric	38
PRODUCT_SETUP	LDF_FILE_NAME	0	231	nvarchar	0
PRODUCT_SETUP	MACHINE_FILE_NAME	0	231	nvarchar	0
PRODUCT_SETUP	SETUP_VALID_FLAG	0	231	nvarchar	0
PRODUCT_SETUP	LAST_MODIFIED_TIME	0	108	numeric	38
PRODUCT_SETUP	DOS_FILE_NAME	0	231	nvarchar	0
PRODUCT_SETUP	MODEL_STRING	0	231	nvarchar	0
PRODUCT_SETUP	TOP_BOTTOM	0	231	nvarchar	0
PRODUCT_SETUP	PT_GROUP_NAME	0	231	nvarchar	0
PRODUCT_SETUP	PT_LOT_NAME	0	231	nvarchar	0
PRODUCT_SETUP	PT_MC_FILE_NAME	0	231	nvarchar	0
PRODUCT_SETUP	PT_DOWNLOADED_FLAG	0	231	nvarchar	0
PRODUCT_SETUP	PT_NEEDS_DOWNLOAD	0	231	nvarchar	0
PRODUCT_SETUP	SUB_PARTS_FLAG	0	231	nvarchar	0
PRODUCT_SETUP	BARCODE_SIDE	0	231	nvarchar	0
PRODUCT_SETUP	CYCLE_TIME	0	108	numeric	38
PRODUCT_SETUP	IMPORT_SOURCE	0	108	numeric	38
PRODUCT_SETUP	MODIFIED_IMPORT_SOURCE	0	108	numeric	38
PRODUCT_SETUP	THEORETICAL_XOVER_TIME	0	108	numeric	38
PRODUCT_SETUP	PUBLISH_MODE	0	56	int	10
PRODUCT_SETUP	PCB_NAME	0	231	nvarchar	0
PRODUCT_SETUP	MASTER_MJS_ID	0	231	nvarchar	0
PRODUCT_SETUP	LED_VALID_FLAG	0	231	nvarchar	0
END METADATA:
START DATA:
PRODUCT_ID	ROUTE_ID	MIX_NAME	SETUP_ID	LDF_FILE_NAME	MACHINE_FILE_NAME	SETUP_VALID_FLAG	LAST_MODIFIED_TIME	DOS_FILE_NAME	MODEL_STRING	TOP_BOTTOM	PT_GROUP_NAME	PT_LOT_NAME	PT_MC_FILE_NAME	PT_DOWNLOADED_FLAG	PT_NEEDS_DOWNLOAD	SUB_PARTS_FLAG	BARCODE_SIDE	CYCLE_TIME	IMPORT_SOURCE	MODIFIED_IMPORT_SOURCE	THEORETICAL_XOVER_TIME	PUBLISH_MODE	PCB_NAME	MASTER_MJS_ID	LED_VALID_FLAG
1069	1001	PTA215AA000_BA000_CA000_DA000_RRA215AA000_1	8941	N.A.	ID8941	T	1377235497	N.A.	 	B	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RRA215AA_12W35	NULL	F
1070	1001	PTA215AA000_BA000_CA000_DA000_RSA215AA000_2	8943	N.A.	ID8943	T	1377235498	N.A.	 	T	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RSA215AA_12W35	NULL	F
1071	1001	PTA215AA000_BA000_CA000_DA000_RRA215BA000_3	8945	N.A.	ID8945	T	1377235498	N.A.	 	B	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RRA215BA_12W35	NULL	F
1072	1001	PTA215AA000_BA000_CA000_DA000_RSA215BA000_4	8947	N.A.	ID8947	T	1377235499	N.A.	 	T	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RSA215BA_12W35	NULL	F
1073	1001	PTA215AA000_BA000_CA000_DA000_RRA215CA000_5	8949	N.A.	ID8949	T	1377235499	N.A.	 	B	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RRA215CA_12W35	NULL	F
1074	1001	PTA215AA000_BA000_CA000_DA000_RSA215CA000_6	8951	N.A.	ID8951	T	1377235500	N.A.	 	T	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RSA215CA_12W35	NULL	F
1075	1001	PTA215AA000_BA000_CA000_DA000_RRA215DA000_7	8953	N.A.	ID8953	T	1377235500	N.A.	 	B	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RRA215DA_12W35	NULL	F
1076	1001	PTA215AA000_BA000_CA000_DA000_RSA215DA000_8	8955	N.A.	ID8955	T	1377235500	N.A.	 	T	NULL	NULL	NULL	F	F	T	T	38.017	2	2	NULL	0	RSA215DA_12W35	NULL	F
1001	1001	PTA305AA003_BA001_RRA305AA003_1	9197	N.A.	TEMP_VALUE	T	1345435904	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA003_BA001_RRA305BA001_2	9198	N.A.	TEMP_VALUE	T	1345435905	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA003_BA001_RSA305AA003_3	9199	N.A.	TEMP_VALUE	T	1345435905	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA003_BA001_RSA305BA001_4	9200	N.A.	TEMP_VALUE	T	1345435905	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA205AA003-1_RRA205AA003_1	10505	N.A.	TEMP_VALUE	T	1348004326	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA205AA003-1_RSA205AA003_2	10506	N.A.	TEMP_VALUE	T	1348004327	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA290AA000_RRA290AA000_1	10645	N.A.	TEMP_VALUE	T	1348121264	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA290AA000_RSA290AA000_2	10646	N.A.	TEMP_VALUE	T	1348121265	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA001_PTA309AA001_RRA307AA001_1	10655	N.A.	TEMP_VALUE	T	1348121744	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA001_PTA309AA001_RRA309AA001_2	10656	N.A.	TEMP_VALUE	T	1348121744	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA001_PTA309AA001_RSA307AA001_3	10657	N.A.	TEMP_VALUE	T	1348121744	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA001_PTA309AA001_RSA309AA001_4	10658	N.A.	TEMP_VALUE	T	1348121744	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RRA421AA000_1	12029	N.A.	TEMP_VALUE	T	1349539550	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RSA421AA000_2	12030	N.A.	TEMP_VALUE	T	1349539551	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RRA421BA000_3	12031	N.A.	TEMP_VALUE	T	1349539551	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RSA421BA000_4	12032	N.A.	TEMP_VALUE	T	1349539551	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RRA421CA000_5	12033	N.A.	TEMP_VALUE	T	1349539551	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RSA421CA000_6	12034	N.A.	TEMP_VALUE	T	1349539551	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RRA426AA000_7	12035	N.A.	TEMP_VALUE	T	1349539552	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA000_BA000_CA000_A426AA000_RSA426AA000_8	12036	N.A.	TEMP_VALUE	T	1349539552	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419AA000_RRA419AA000_1	12255	N.A.	TEMP_VALUE	T	1349968354	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419AA000_RSA419AA000_2	12256	N.A.	TEMP_VALUE	T	1349968355	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA002_PTA309AA001_RRA307AA002_1	12885	N.A.	TEMP_VALUE	T	1351549695	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA002_PTA309AA001_RRA309AA001_2	12886	N.A.	TEMP_VALUE	T	1351549696	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA002_PTA309AA001_RSA307AA002_3	12887	N.A.	TEMP_VALUE	T	1351549696	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA002_PTA309AA001_RSA309AA001_4	12888	N.A.	TEMP_VALUE	T	1351549697	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RRA421AA001_1	13973	N.A.	TEMP_VALUE	T	1353033724	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RSA421AA001_2	13974	N.A.	TEMP_VALUE	T	1353033724	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RRA421BA001_3	13975	N.A.	TEMP_VALUE	T	1353033724	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RSA421BA001_4	13976	N.A.	TEMP_VALUE	T	1353033725	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RRA421CA000_5	13977	N.A.	TEMP_VALUE	T	1353033725	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RSA421CA000_6	13978	N.A.	TEMP_VALUE	T	1353033725	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RRA426AA000_1_7	13979	N.A.	TEMP_VALUE	T	1353033725	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA000_RSA426AA000_1_8	13980	N.A.	TEMP_VALUE	T	1353033725	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1089	1001	PTA421AA001_BA001_CA000_A426AA001_RRA421AA001_1	14003	N.A.	ID14003	T	1361146543	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	42.124	2	2	NULL	0	NULL	NULL	F
1090	1001	PTA421AA001_BA001_CA000_A426AA001_RSA421AA001_2	14005	N.A.	ID14005	T	1361146545	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	42.124	2	2	NULL	0	NULL	NULL	F
1091	1001	PTA421AA001_BA001_CA000_A426AA001_RRA421BA001_3	14007	N.A.	ID14007	T	1361146547	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	42.098	2	2	NULL	0	NULL	NULL	F
1092	1001	PTA421AA001_BA001_CA000_A426AA001_RSA421BA001_4	14009	N.A.	ID14009	T	1361146548	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	42.098	2	2	NULL	0	NULL	NULL	F
1083	1001	PTA421AA001_BA001_CA000_A426AA001_RRA421CA000_5	14011	N.A.	ID14011	T	1361146550	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	40.417	2	2	NULL	0	NULL	NULL	F
1084	1001	PTA421AA001_BA001_CA000_A426AA001_RSA421CA000_6	14013	N.A.	ID14013	T	1361146552	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	40.417	2	2	NULL	0	NULL	NULL	F
1103	1001	PTA421AA001_BA001_CA000_A426AA001_RRA426AA001_7	14015	N.A.	ID14015	T	1361146553	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	81.938	2	2	NULL	0	NULL	NULL	F
1104	1001	PTA421AA001_BA001_CA000_A426AA001_RSA426AA001_8	14017	N.A.	ID14017	T	1361146556	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	81.938	2	2	NULL	0	NULL	NULL	F
1105	1001	PTA305AA005_BA005_RRA305AA005_1	14023	N.A.	ID14023	T	1366345849	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	38.675	2	2	NULL	0	NULL	NULL	F
1106	1001	PTA305AA005_BA005_RSA305AA005_2	14025	N.A.	ID14025	T	1366345852	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	38.675	2	2	NULL	0	NULL	NULL	F
1107	1001	PTA305AA005_BA005_RRA305BA005_3	14027	N.A.	ID14027	T	1366345854	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	34.944	2	2	NULL	0	NULL	NULL	F
1108	1001	PTA305AA005_BA005_RSA305BA005_4	14029	N.A.	ID14029	T	1366345856	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	34.944	2	2	NULL	0	NULL	NULL	F
1097	1001	PTA307AA002_PTA309AA002_RRA307AA002_1	14189	N.A.	ID14189	T	1366312352	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	35.439	2	2	NULL	0	NULL	NULL	F
1111	1001	PTA307AA002_PTA309AA002_RRA309AA002_2	14191	N.A.	ID14191	T	1366312356	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	42.085	2	2	NULL	0	NULL	NULL	F
1098	1001	PTA307AA002_PTA309AA002_RSA307AA002_3	14193	N.A.	ID14193	T	1366312379	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	35.439	2	2	NULL	0	NULL	NULL	F
1112	1001	PTA307AA002_PTA309AA002_RSA309AA002_4	14195	N.A.	ID14195	T	1366312387	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	42.085	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA004_BA001_RRA305AA004_1	14249	N.A.	TEMP_VALUE	T	1353563620	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA004_BA001_RRA305BA001_2	14250	N.A.	TEMP_VALUE	T	1353563620	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA004_BA001_RSA305AA004_3	14251	N.A.	TEMP_VALUE	T	1353563621	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA004_BA001_RSA305BA001_4	14252	N.A.	TEMP_VALUE	T	1353563621	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419AA001_RRA419AA001_1	14257	N.A.	TEMP_VALUE	T	1353577236	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419AA001_RSA419AA001_2	14258	N.A.	TEMP_VALUE	T	1353577237	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1113	1001	PTA419AA003_RRA419AA003_1	14557	N.A.	ID14557	T	1365601901	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	36.521	2	2	NULL	0	NULL	NULL	F
1114	1001	PTA419AA003_RSA419AA003_2	14559	N.A.	ID14559	T	1365601912	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	36.521	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RRA421AA001_1	14641	N.A.	TEMP_VALUE	T	1361146544	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RSA421AA001_2	14642	N.A.	TEMP_VALUE	T	1361146546	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RRA421BA001_3	14643	N.A.	TEMP_VALUE	T	1361146547	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RSA421BA001_4	14644	N.A.	TEMP_VALUE	T	1361146549	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RRA421CA000_5	14645	N.A.	TEMP_VALUE	T	1361146551	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RSA421CA000_6	14646	N.A.	TEMP_VALUE	T	1361146552	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RRA426AA001_7	14647	N.A.	TEMP_VALUE	T	1361146554	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA421AA001_BA001_CA000_A426AA001_RSA426AA001_8	14648	N.A.	TEMP_VALUE	T	1361146557	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419AA002_RRA419AA002_1	14655	N.A.	TEMP_VALUE	T	1354485467	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419AA002_RSA419AA002_2	14656	N.A.	TEMP_VALUE	T	1354485468	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA291AA000_RRA291AA000_1	14661	N.A.	TEMP_VALUE	T	1354511401	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA291AA000_RSA291AA000_2	14662	N.A.	TEMP_VALUE	T	1354511403	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA205AA003_RRA205AA003_1	14727	N.A.	TEMP_VALUE	T	1354736250	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA205AA003_RSA205AA003_2	14728	N.A.	TEMP_VALUE	T	1354736253	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA207AA000_BA000_RRA207AA000_1	14745	N.A.	TEMP_VALUE	T	1354776601	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA207AA000_BA000_RSA207AA000_2	14746	N.A.	TEMP_VALUE	T	1354776603	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA207AA000_BA000_RRA207BA000_3	14747	N.A.	TEMP_VALUE	T	1354776605	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA207AA000_BA000_RSA207BA000_4	14748	N.A.	TEMP_VALUE	T	1354776605	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA291AA001_RRA291AA001_1	15235	N.A.	TEMP_VALUE	T	1355260855	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA291AA001_RSA291AA001_2	15236	N.A.	TEMP_VALUE	T	1355260855	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	NULL	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA292AA000_RRA292AA000_1	15395	N.A.	TEMP_VALUE	T	1365391577	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA292AA000_RSA292AA000_2	15396	N.A.	TEMP_VALUE	T	1365391608	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA291AA002_RRA291AA002_1	15521	N.A.	TEMP_VALUE	T	1363489586	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA291AA002_RSA291AA002_2	15522	N.A.	TEMP_VALUE	T	1363489601	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038FA000_RRA038FA000_1	16193	N.A.	TEMP_VALUE	T	1360059511	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038FA000_RSA038FA000_2	16194	N.A.	TEMP_VALUE	T	1360059514	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038EA000_GA000_MA000_RRA038EA000_1	16231	N.A.	TEMP_VALUE	T	1360569761	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038EA000_GA000_MA000_RSA038EA000_2	16232	N.A.	TEMP_VALUE	T	1360569764	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038EA000_GA000_MA000_RRA038GA000_3	16233	N.A.	TEMP_VALUE	T	1360569766	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038EA000_GA000_MA000_RSA038GA000_4	16234	N.A.	TEMP_VALUE	T	1360569768	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038EA000_GA000_MA000_RRA038MA000_5	16235	N.A.	TEMP_VALUE	T	1360569771	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA038EA000_GA000_MA000_RSA038MA000_6	16236	N.A.	TEMP_VALUE	T	1360569774	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RRA215AA000_1	16277	N.A.	TEMP_VALUE	T	1377235497	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RRA215AA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RSA215AA000_2	16278	N.A.	TEMP_VALUE	T	1377235498	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RSA215AA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RRA215BA000_3	16279	N.A.	TEMP_VALUE	T	1377235498	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RRA215BA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RSA215BA000_4	16280	N.A.	TEMP_VALUE	T	1377235499	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RSA215BA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RRA215CA000_5	16281	N.A.	TEMP_VALUE	T	1377235499	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RRA215CA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RSA215CA000_6	16282	N.A.	TEMP_VALUE	T	1377235500	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RSA215CA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RRA215DA000_7	16283	N.A.	TEMP_VALUE	T	1377235500	N.A.	NULL	B	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RRA215DA_12W35	NULL	F
1001	1001	PTA215AA000_BA000_CA000_DA000_RSA215DA000_8	16284	N.A.	TEMP_VALUE	T	1377235501	N.A.	NULL	T	NULL	NULL	NULL	F	F	T	T	0	2	2	NULL	0	RSA215DA_12W35	NULL	F
1121	1001	PTA419DA000_RRA419DA000_1	16317	N.A.	ID16317	T	1364067754	N.A.	 	B	NULL	NULL	NULL	F	T	T	T	36.464	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419DA000_RRA419DA000_1	16318	N.A.	TEMP_VALUE	T	1364067758	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1122	1001	PTA419DA000_RSA419DA000_2	16319	N.A.	ID16319	T	1364067761	N.A.	 	T	NULL	NULL	NULL	F	T	T	T	36.464	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA419DA000_RSA419DA000_2	16320	N.A.	TEMP_VALUE	T	1364067763	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA005_BA005_RRA305AA005_1	16325	N.A.	TEMP_VALUE	T	1366345850	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA005_BA005_RSA305AA005_2	16326	N.A.	TEMP_VALUE	T	1366345852	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA005_BA005_RRA305BA005_3	16327	N.A.	TEMP_VALUE	T	1366345854	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA305AA005_BA005_RSA305BA005_4	16328	N.A.	TEMP_VALUE	T	1366345856	N.A.	NULL	T	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
1001	1001	PTA307AA002_PTA309AA002_RRA307AA002_1	16353	N.A.	TEMP_VALUE	T	1366312353	N.A.	NULL	B	NULL	NULL	NULL	F	T	T	T	0	2	2	NULL	0	NULL	NULL	F
