START TABLE: product_data
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PRODUCT_DATA	PRODUCT_ID	1	108	numeric	38
PRODUCT_DATA	PRODUCT_NAME	0	231	nvarchar	0
PRODUCT_DATA	DOS_PRODUCT_NAME	0	231	nvarchar	0
PRODUCT_DATA	PATTERNS_PER_PANEL	0	108	numeric	38
PRODUCT_DATA	PANEL_WIDTH	0	108	numeric	38
PRODUCT_DATA	PANEL_LENGTH	0	108	numeric	38
PRODUCT_DATA	PANEL_THICKNESS	0	108	numeric	38
PRODUCT_DATA	CAMERA_XAXIS_TOP	0	108	numeric	38
PRODUCT_DATA	CAMERA_YAXIS_TOP	0	108	numeric	38
PRODUCT_DATA	CAMERA_XAXIS_BOTTOM	0	108	numeric	38
PRODUCT_DATA	CAMERA_YAXIS_BOTTOM	0	108	numeric	38
PRODUCT_DATA	TOOLING_PIN_DISTANCE	0	108	numeric	38
PRODUCT_DATA	BARCODES_PER_PANEL	0	108	numeric	38
PRODUCT_DATA	PRODUCT_VALID_FLAG	0	231	nvarchar	0
PRODUCT_DATA	TOOLING_PIN	0	231	nvarchar	0
PRODUCT_DATA	CONVEYOR_SPEED	0	108	numeric	38
PRODUCT_DATA	USE_BRD_FILE	0	231	nvarchar	0
PRODUCT_DATA	BASE_PRODUCT_ID	0	108	numeric	38
END METADATA:
START DATA:
PRODUCT_ID	PRODUCT_NAME	DOS_PRODUCT_NAME	PATTERNS_PER_PANEL	PANEL_WIDTH	PANEL_LENGTH	PANEL_THICKNESS	CAMERA_XAXIS_TOP	CAMERA_YAXIS_TOP	CAMERA_XAXIS_BOTTOM	CAMERA_YAXIS_BOTTOM	TOOLING_PIN_DISTANCE	BARCODES_PER_PANEL	PRODUCT_VALID_FLAG	TOOLING_PIN	CONVEYOR_SPEED	USE_BRD_FILE	BASE_PRODUCT_ID
1176	RR3247INS	RR3247INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1177	RR3248INS	RR3248INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1178	RR3274INS	RR3274INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1179	RR3301INS	RR3301INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1180	RS3011INS	RS3011INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1181	RS3018	RS3018.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1182	RS3083INS	RS3083INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1183	RS3094AINS	RS3094AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1184	RS3103	RS3103.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1185	RS3103INS	RS3103INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1186	RS3142INS	RS3142INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1187	RS3174AINS	RS3174AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1188	RS3178AINS	RS3178AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1189	RS3185AINS	RS3185AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1190	RS3195AINS	RS3195AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1191	RS3221AINS	RS3221AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1192	RS3223INS	RS3223INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1193	RS3231INS	RS3231INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1194	RS3245AINS	RS3245AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1195	RS3245INS	RS3245INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1196	RS3301INS	RS3301INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1197	RR6890CINS	RR6890CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1198	RR6901DINS	RR6901DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1199	RR6938TINS	RR6938TINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1200	RS6890CINS	RS6890CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1201	RS6901DINS	RS6901DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1202	RS6938TINS	RS6938TINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1203	RS6972CINS	RS6972CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1204	BR8493D	BR8493D.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1205	RR8668CINS	RR8668CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1206	RR8865AINS	RR8865AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1207	RR8991	RR8991.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1208	RS8532CINS	RS8532CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1209	RS8668CINS	RS8668CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1210	RS8779BINS	RS8779BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1211	RS8865AINS	RS8865AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1212	RS8991	RS8991.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1213	BR9485AINS	BR9485AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1214	BR9606INS	BR9606INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1215	BR9649AINS	BR9649AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1216	BR9659AINS	BR9659AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1217	BR9706BINS	BR9706BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1218	BR9751	BR9751.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1219	BR9A35AINS	BR9A35AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1220	BR9A68INS	BR9A68INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1221	BR9B87AINS	BR9B87AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1222	BR9B92INS	BR9B92INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1223	BR9C52INS	BR9C52INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1224	RR9105INS	RR9105INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1225	RR9129B	RR9129B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1226	RR9131BINS	RR9131BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1227	RR9151BINS	RR9151BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1228	RR9218	RR9218.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1229	RR9236AINS	RR9236AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1230	RR9320AINS	RR9320AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1231	RR9493INS	RR9493INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1232	RR9518AINS	RR9518AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1233	RR9698	RR9698.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1234	RR9698INS	RR9698INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1235	RR9700	RR9700.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1236	RR9709INS	RR9709INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1237	RR9772INS	RR9772INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1238	RR9857B	RR9857B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1239	RR9859	RR9859.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1240	RR9873INS	RR9873INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1241	RR9874INS	RR9874INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1242	RR9928AINS	RR9928AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1243	RR9941INS	RR9941INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1244	RR9947AINS	RR9947AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1245	RR9959INS	RR9959INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1246	RR9994BINS	RR9994BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1247	RR9996BINS	RR9996BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1248	RR9A27AINS	RR9A27AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1249	RR9A43INS	RR9A43INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1250	RR9A58AINS	RR9A58AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1251	RR9A64CINS	RR9A64CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1252	RR9A80AINS	RR9A80AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1253	RR9A81INS	RR9A81INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1254	RR9A87INS	RR9A87INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1255	RR9A99INS	RR9A99INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1256	RR9B02INS	RR9B02INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1257	RR9B34AINS	RR9B34AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1258	RR9B35AINS	RR9B35AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1259	RR9B48BINS	RR9B48BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1260	RR9B89INS	RR9B89INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1261	RR9B91INS	RR9B91INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1262	RR9B96AINS	RR9B96AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1263	RR9B98BINS	RR9B98BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1264	RR9C33INS	RR9C33INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1265	RR9C61BINS	RR9C61BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1266	RR9C62AINS	RR9C62AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1267	RRT9C35INS	RRT9C35INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1268	RS9105INS	RS9105INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1269	RS9131BINS	RS9131BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1270	RS9151BINS	RS9151BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1271	RS9236AINS	RS9236AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1272	RS9312AINS	RS9312AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1273	RS9320AINS	RS9320AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1274	RS9321AINS	RS9321AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1275	RS9432BINS	RS9432BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1276	RS9469BINS	RS9469BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1277	RS9473	RS9473.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1278	RS9493INS	RS9493INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1279	RS9518AINS	RS9518AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1280	RS9698	RS9698.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1281	RS9698INS	RS9698INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1282	RS9700	RS9700.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1283	RS9709INS	RS9709INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1284	RS9732INS	RS9732INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1285	RS9772INS	RS9772INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1286	RS9841INS	RS9841INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1287	RS9857AINS	RS9857AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1288	RS9859A	RS9859A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1289	RS9873INS	RS9873INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1290	RS9874INS	RS9874INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1291	RS9928INS	RS9928INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1292	RS9941INS	RS9941INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1293	RS9947AINS	RS9947AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1294	RS9950AINS	RS9950AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1295	RS9959INS	RS9959INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1296	RS9978AINS	RS9978AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1297	RS9991AINS	RS9991AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1298	RS9994BINS	RS9994BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1299	RS9996BINS	RS9996BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1300	RS9A27AINS	RS9A27AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1301	RS9A43INS	RS9A43INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1302	RS9A45INS	RS9A45INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1303	RS9A58AINS	RS9A58AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1304	RS9A80AINS	RS9A80AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1305	RS9A81INS	RS9A81INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1306	RS9A87INS	RS9A87INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1307	RS9A92AINS	RS9A92AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1308	RS9A96AINS	RS9A96AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1309	RS9A99INS	RS9A99INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1310	RS9B02INS	RS9B02INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1311	RS9B35AINS	RS9B35AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1312	RS9B48BINS	RS9B48BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1313	RS9B90INS	RS9B90INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1314	RS9B96AINS	RS9B96AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1315	RS9B98BINS	RS9B98BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1316	RSA038	RSA038.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1317	RSA290B	RSA290B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1318	RR3273ASAC	RR3273ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1319	RR3292ASAC	RR3292ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1320	RR3293SAC	RR3293SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1321	RR3302ASAC	RR3302ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1322	RR3308SAC	RR3308SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1323	RR9A96ASAC	RR9A96ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1324	RR9B58ASAC	RR9B58ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1325	RR9C00SAC	RR9C00SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1326	RR9C17ASAC	RR9C17ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1327	RR9C30ASAC	RR9C30ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1328	RR9C31ASAC	RR9C31ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1329	RR9C63SAC	RR9C63SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1330	RR9C77SAC	RR9C77SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1331	RRA004ASAC	RRA004ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1332	RRA004BSAC	RRA004BSAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1333	RRA014SAC	RRA014SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1334	RRA017ASAC	RRA017ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1335	RRA018ASAC	RRA018ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1336	RRA022CSAC	RRA022CSAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1337	RRA084SAC	RRA084SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1338	RRA086SAC	RRA086SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1339	RRA114SAC	RRA114SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1340	RRA152ASAC	RRA152ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1341	RRA153A_AASAC	RRA153A_AASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1342	RRA153B_BASAC	RRA153B_BASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1343	RRA177ASAC	RRA177ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1344	RRA178ASAC	RRA178ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1345	RRA193SAC	RRA193SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1346	RRA207A	RRA207A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1347	RRA288SAC	RRA288SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1348	RRA300SAC	RRA300SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1349	RRA305SAC	RRA305SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1350	RRA307SAC	RRA307SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1351	RRA336	RRA336.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1352	RRA366SAC	RRA366SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1353	RS3293SAC	RS3293SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1354	RS3302ASAC	RS3302ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1355	RS9C17ASAC	RS9C17ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1356	RSA002ASAC	RSA002ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1357	RSA205B	RSA205B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1358	RSA207A	RSA207A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1359	RSA215A	RSA215A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1360	RSA291A	RSA291A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1361	RSA291B	RSA291B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1362	RSA292A	RSA292A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1363	RSA300SAC	RSA300SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1364	RSA305	RSA305.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1365	RSA307	RSA307.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1366	RSA309	RSA309.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1367	RSA419ASAC	RSA419ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1368	RSA421ASAC	RSA421ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1369	RSA426ASAC	RSA426ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1370	RR9C61AA	RR9C61AA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1371	RRA193A	RRA193A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1372	RRA288_9C00AA_JA	RRA288_9C00AA_JA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1373	RRA292B	RRA292B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1374	RRT9B96A	RRT9B96A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1375	RRT9C00	RRT9C00.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1376	RST9B96A	RST9B96A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1377	120PASS	120PASS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1378	9	9.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1379	9017	9017.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1380	BGATEST	BGATEST.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1381	E9506A	E9506A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1382	KOTABI	KOTABI.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1383	PACK	PACK.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1384	RR	RR.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1385	RR9733AINS	RR9733AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1386	RS9506	RS9506.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1387	TEST	TEST.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1388	BR4636	BR4636.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1389	RS0747	RS0747.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1390	BR3167AINS	BR3167AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1391	BR3197AINS	BR3197AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1392	BR3212BINS	BR3212BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1393	RR3011INS	RR3011INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1394	RR3014AINS	RR3014AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1395	RR3016AINS	RR3016AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1396	RR3018AINS	RR3018AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1397	RR3020CINS	RR3020CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1398	RR3024CINS	RR3024CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1399	RR3031BINS	RR3031BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1400	RR3038DINS	RR3038DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1401	RR3061CINS	RR3061CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1402	RR3062BINS	RR3062BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1403	RR3065AINS	RR3065AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1404	RR3077AINS	RR3077AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1405	RR3103INS	RR3103INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1406	RR3115AINS	RR3115AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1407	RR3130INS	RR3130INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1408	RR3132AINS	RR3132AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1409	RR3142	RR3142.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1410	RR3157INS	RR3157INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1411	RR3161BINS	RR3161BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1412	RR3163AINS	RR3163AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1413	RR3164AINS	RR3164AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1414	RR3178AINS	RR3178AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1415	RR3214CINS	RR3214CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
