START TABLE: panel_placement_header
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PANEL_PLACEMENT_HEADER	PANEL_EQUIPMENT_ID	0	108	numeric	38
PANEL_PLACEMENT_HEADER	EQUIPMENT_ID	0	108	numeric	38
PANEL_PLACEMENT_HEADER	MASTER_PLACEMENT_ID	0	108	numeric	38
PANEL_PLACEMENT_HEADER	PANEL_PLACEMENT_ID	1	108	numeric	38
PANEL_PLACEMENT_HEADER	TIMESTAMP	0	108	numeric	38
PANEL_PLACEMENT_HEADER	TRX_PRODUCT_ID	0	231	nvarchar	0
END METADATA:
START DATA:
PANEL_EQUIPMENT_ID	EQUIPMENT_ID	MASTER_PLACEMENT_ID	PANEL_PLACEMENT_ID	TIMESTAMP	TRX_PRODUCT_ID
1015	1010	1015	1015	1377839181	20130830000621693-01-1-1-525495-A635BA      058710FZ38-4-A635BA-058710FZ38.u03
1016	1010	1016	1016	1377839205	20130830000645341-01-1-2-525635--4--525635.u03
1017	1010	1017	1017	1377839222	20130830000702586-01-1-1-525496-A635BA      058720FZ38-4-A635BA-058720FZ38.u03
1018	1010	1018	1018	1377839246	20130830000726583-01-1-2-525636--4--525636.u03
1019	1010	1019	1019	1377839263	20130830000743824-01-1-1-525497-A635BA      058730FZ38-4-A635BA-058730FZ38.u03
1020	1010	1020	1020	1377839305	20130830000825434-01-1-2-525637--4--525637.u03
1021	1010	1021	1021	1377839322	20130830000842757-01-1-1-525498-A635BA      058740FZ38-4-A635BA-058740FZ38.u03
1022	1010	1022	1022	1377839347	20130830000907525-01-1-2-525638--4--525638.u03
1023	1010	1023	1023	1377839364	20130830000924775-01-1-1-525499-A635BA      058750FZ38-4-A635BA-058750FZ38.u03
1024	1010	1024	1024	1377839393	20130830000953964-01-1-2-525639--4--525639.u03
1025	1010	1025	1025	1377839411	20130830001011366-01-1-1-525500-A635BA      058760FZ38-4-A635BA-058760FZ38.u03
1026	1010	1026	1026	1377839434	20130830001034997-01-1-2-525640--4--525640.u03
1027	1010	1027	1027	1377839497	20130830001137998-01-1-1-525501-A635BA      058770FZ38-4-A635BA-058770FZ38.u03
1028	1010	1028	1028	1377839619	20130830001339890-01-1-2-525641--4--525641.u03
1029	1010	1029	1029	1377839638	20130830001358603-01-1-1-525502-A635BA      058780FZ38-4-A635BA-058780FZ38.u03
1030	1011	1030	1030	1377838839	20130830000039555-02-1-2-525624--4--525624.u03
1031	1011	1031	1031	1377838858	20130830000058782-02-1-1-525485-A635BA      058800FZ38-4-A635BA-058800FZ38.u03
1032	1011	1032	1032	1377838887	20130830000127973-02-1-2-525625--4--525625.u03
1033	1011	1033	1033	1377838906	20130830000146246-02-1-1-525486-A635BA      058820FZ38-4-A635BA-058820FZ38.u03
1034	1011	1034	1034	1377838939	20130830000219605-02-1-2-525626--4--525626.u03
1035	1011	1035	1035	1377838958	20130830000238808-02-1-1-525487-A635BA      058830FZ38-4-A635BA-058830FZ38.u03
1036	1011	1036	1036	1377838986	20130830000306850-02-1-2-525627--4--525627.u03
1037	1011	1037	1037	1377839005	20130830000325088-02-1-1-525488-A635BA      058840FZ38-4-A635BA-058840FZ38.u03
1038	1011	1038	1038	1377839027	20130830000347418-02-1-2-525628--4--525628.u03
1039	1011	1039	1039	1377839045	20130830000405675-02-1-1-525489-A635BA      058850FZ38-4-A635BA-058850FZ38.u03
1040	1011	1040	1040	1377839067	20130830000427770-02-1-2-525629--4--525629.u03
1041	1011	1041	1041	1377839086	20130830000446089-02-1-1-525490-A635BA      058860FZ38-4-A635BA-058860FZ38.u03
1042	1011	1042	1042	1377839131	20130830000531523-02-1-2-525630--4--525630.u03
1043	1011	1043	1043	1377839149	20130830000549758-02-1-1-525491-A635BA      058870FZ38-4-A635BA-058870FZ38.u03
1044	1011	1044	1044	1377839171	20130830000611878-02-1-2-525631--4--525631.u03
1045	1011	1045	1045	1377839189	20130830000629979-02-1-1-525492-A635BA      058880FZ38-4-A635BA-058880FZ38.u03
1046	1011	1046	1046	1377839212	20130830000652412-02-1-2-525632--4--525632.u03
1047	1011	1047	1047	1377839230	20130830000710588-02-1-1-525493-A635BA      058690FZ38-4-A635BA-058690FZ38.u03
1048	1011	1048	1048	1377839252	20130830000732707-02-1-2-525633--4--525633.u03
1049	1011	1049	1049	1377839270	20130830000750844-02-1-1-525494-A635BA      058700FZ38-4-A635BA-058700FZ38.u03
1050	1011	1050	1050	1377839307	20130830000827634-02-1-2-525634--4--525634.u03
1051	1011	1051	1051	1377839325	20130830000845794-02-1-1-525495-A635BA      058710FZ38-4-A635BA-058710FZ38.u03
1052	1011	1052	1052	1377839347	20130830000907971-02-1-2-525635--4--525635.u03
1053	1011	1053	1053	1377839366	20130830000926050-02-1-1-525496-A635BA      058720FZ38-4-A635BA-058720FZ38.u03
1054	1011	1054	1054	1377839393	20130830000953217-02-1-2-525636--4--525636.u03
1055	1011	1055	1055	1377839420	20130830001020980-02-1-1-525497-A635BA      058730FZ38-4-A635BA-058730FZ38.u03
1056	1011	1056	1056	1377839443	20130830001043271-02-1-2-525637--4--525637.u03
1057	1011	1057	1057	1377839497	20130830001137646-02-1-1-525498-A635BA      058740FZ38-4-A635BA-058740FZ38.u03
1058	1011	1058	1058	1377839619	20130830001339147-02-1-2-525638--4--525638.u03
1059	1011	1059	1059	1377839637	20130830001357312-02-1-1-525499-A635BA      058750FZ38-4-A635BA-058750FZ38.u03
1060	1012	1060	1060	1377838813	20130830000013075-03-1-2-525620--4--525620.u03
1061	1012	1061	1061	1377838835	20130830000035826-03-1-1-525481-A635BA      057470FZ38-4-A635BA-057470FZ38.u03
1062	1012	1062	1062	1377838860	20130830000100695-03-1-2-525621--4--525621.u03
1063	1012	1063	1063	1377838882	20130830000122661-03-1-1-525482-A635BA      057440FZ38-4-A635BA-057440FZ38.u03
1064	1012	1064	1064	1377838905	20130830000145427-03-1-2-525622--4--525622.u03
1065	1012	1065	1065	1377838923	20130830000203854-03-1-1-525483-A635BA      058980FZ38-4-A635BA-058980FZ38.u03
1066	1012	1066	1066	1377838948	20130830000228244-03-1-2-525623--4--525623.u03
1067	1012	1067	1067	1377838966	20130830000246609-03-1-1-525484-A635BA      058790FZ38-4-A635BA-058790FZ38.u03
1068	1012	1068	1068	1377838990	20130830000310510-03-1-2-525624--4--525624.u03
1069	1012	1069	1069	1377839008	20130830000328901-03-1-1-525485-A635BA      058800FZ38-4-A635BA-058800FZ38.u03
1070	1012	1070	1070	1377839031	20130830000351551-03-1-2-525625--4--525625.u03
1071	1012	1071	1071	1377839049	20130830000409978-03-1-1-525486-A635BA      058820FZ38-4-A635BA-058820FZ38.u03
1072	1012	1072	1072	1377839082	20130830000442353-03-1-2-525626--4--525626.u03
1073	1012	1073	1073	1377839103	20130830000503749-03-1-1-525487-A635BA      058830FZ38-4-A635BA-058830FZ38.u03
1074	1012	1074	1074	1377839137	20130830000537154-03-1-2-525627--4--525627.u03
1075	1012	1075	1075	1377839155	20130830000555563-03-1-1-525488-A635BA      058840FZ38-4-A635BA-058840FZ38.u03
1076	1012	1076	1076	1377839178	20130830000618393-03-1-2-525628--4--525628.u03
1077	1012	1077	1077	1377839196	20130830000636806-03-1-1-525489-A635BA      058850FZ38-4-A635BA-058850FZ38.u03
1078	1012	1078	1078	1377839219	20130830000659598-03-1-2-525629--4--525629.u03
1079	1012	1079	1079	1377839238	20130830000718033-03-1-1-525490-A635BA      058860FZ38-4-A635BA-058860FZ38.u03
1080	1012	1080	1080	1377839278	20130830000758424-03-1-2-525630--4--525630.u03
1081	1012	1081	1081	1377839296	20130830000816849-03-1-1-525491-A635BA      058870FZ38-4-A635BA-058870FZ38.u03
1082	1012	1082	1082	1377839319	20130830000839537-03-1-2-525631--4--525631.u03
1083	1012	1083	1083	1377839339	20130830000859427-03-1-1-525492-A635BA      058880FZ38-4-A635BA-058880FZ38.u03
1084	1012	1084	1084	1377839366	20130830000926826-03-1-2-525632--4--525632.u03
1085	1012	1085	1085	1377839385	20130830000945197-03-1-1-525493-A635BA      058690FZ38-4-A635BA-058690FZ38.u03
1086	1012	1086	1086	1377839407	20130830001007869-03-1-2-525633--4--525633.u03
1087	1012	1087	1087	1377839426	20130830001026297-03-1-1-525494-A635BA      058700FZ38-4-A635BA-058700FZ38.u03
1088	1012	1088	1088	1377839451	20130830001051024-03-1-2-525634--4--525634.u03
1089	1012	1089	1089	1377839495	20130830001135253-03-1-1-525495-A635BA      058710FZ38-4-A635BA-058710FZ38.u03
1090	1013	1090	1090	1377838838	20130830000038192-04-1-2-525619--4--525619.u03
1091	1013	1091	1091	1377838857	20130830000057546-04-1-1-525480-A635BA      057100FZ38-4-A635BA-057100FZ38.u03
1092	1013	1092	1092	1377838883	20130830000123103-04-1-2-525620--4--525620.u03
1093	1013	1093	1093	1377838902	20130830000142434-04-1-1-525481-A635BA      057470FZ38-4-A635BA-057470FZ38.u03
1094	1013	1094	1094	1377838927	20130830000207875-04-1-2-525621--4--525621.u03
1095	1013	1095	1095	1377838948	20130830000228808-04-1-1-525482-A635BA      057440FZ38-4-A635BA-057440FZ38.u03
1096	1013	1096	1096	1377838974	20130830000254229-04-1-2-525622--4--525622.u03
1097	1013	1097	1097	1377838993	20130830000313600-04-1-1-525483-A635BA      058980FZ38-4-A635BA-058980FZ38.u03
1098	1013	1098	1098	1377839019	20130830000339060-04-1-2-525623--4--525623.u03
1099	1013	1099	1099	1377839038	20130830000358426-04-1-1-525484-A635BA      058790FZ38-4-A635BA-058790FZ38.u03
1100	1013	1100	1100	1377839064	20130830000424080-04-1-2-525624--4--525624.u03
1101	1013	1101	1101	1377839083	20130830000443429-04-1-1-525485-A635BA      058800FZ38-4-A635BA-058800FZ38.u03
1102	1013	1102	1102	1377839108	20130830000508790-04-1-2-525625--4--525625.u03
1103	1013	1103	1103	1377839128	20130830000528115-04-1-1-525486-A635BA      058820FZ38-4-A635BA-058820FZ38.u03
1104	1013	1104	1104	1377839153	20130830000553558-04-1-2-525626--4--525626.u03
1105	1013	1105	1105	1377839172	20130830000612926-04-1-1-525487-A635BA      058830FZ38-4-A635BA-058830FZ38.u03
1106	1013	1106	1106	1377839199	20130830000639004-04-1-2-525627--4--525627.u03
1107	1013	1107	1107	1377839218	20130830000658384-04-1-1-525488-A635BA      058840FZ38-4-A635BA-058840FZ38.u03
1108	1013	1108	1108	1377839243	20130830000723921-04-1-2-525628--4--525628.u03
1109	1013	1109	1109	1377839263	20130830000743261-04-1-1-525489-A635BA      058850FZ38-4-A635BA-058850FZ38.u03
1110	1013	1110	1110	1377839288	20130830000808704-04-1-2-525629--4--525629.u03
1111	1013	1111	1111	1377839308	20130830000828029-04-1-1-525490-A635BA      058860FZ38-4-A635BA-058860FZ38.u03
1112	1013	1112	1112	1377839334	20130830000854519-04-1-2-525630--4--525630.u03
1113	1013	1113	1113	1377839354	20130830000914197-04-1-1-525491-A635BA      058870FZ38-4-A635BA-058870FZ38.u03
1114	1013	1114	1114	1377839380	20130830000940717-04-1-2-525631--4--525631.u03
1115	1013	1115	1115	1377839604	20130830001324754-04-1-1-525492-A635BA      058880FZ38-4-A635BA-058880FZ38.u03
1116	1013	1116	1116	1377839643	20130830001403254-04-1-2-525632--4--525632.u03
1117	1013	1117	1117	1377839664	20130830001424983-04-1-1-525493-A635BA      058690FZ38-4-A635BA-058690FZ38.u03
1118	1013	1118	1118	1377839702	20130830001502247-04-1-2-525633--4--525633.u03
1119	1013	1119	1119	1377839721	20130830001521605-04-1-1-525494-A635BA      058700FZ38-4-A635BA-058700FZ38.u03
1120	1014	1120	1120	1377838854	20130830000054838-05-1-2-525619--4--525619.u03
1121	1014	1121	1121	1377838883	20130830000123079-05-1-1-525480-A635BA      057100FZ38-4-A635BA-057100FZ38.u03
1122	1014	1122	1122	1377838899	20130830000139799-05-1-2-525620--4--525620.u03
1123	1014	1123	1123	1377838928	20130830000208001-05-1-1-525481-A635BA      057470FZ38-4-A635BA-057470FZ38.u03
1124	1014	1124	1124	1377838944	20130830000224698-05-1-2-525621--4--525621.u03
1125	1014	1125	1125	1377838974	20130830000254343-05-1-1-525482-A635BA      057440FZ38-4-A635BA-057440FZ38.u03
1126	1014	1126	1126	1377838991	20130830000311083-05-1-2-525622--4--525622.u03
1127	1014	1127	1127	1377839019	20130830000339113-05-1-1-525483-A635BA      058980FZ38-4-A635BA-058980FZ38.u03
1128	1014	1128	1128	1377839035	20130830000355780-05-1-2-525623--4--525623.u03
1129	1014	1129	1129	1377839064	20130830000424037-05-1-1-525484-A635BA      058790FZ38-4-A635BA-058790FZ38.u03
1130	1014	1130	1130	1377839080	20130830000440771-05-1-2-525624--4--525624.u03
1131	1014	1131	1131	1377839108	20130830000508957-05-1-1-525485-A635BA      058800FZ38-4-A635BA-058800FZ38.u03
1132	1014	1132	1132	1377839125	20130830000525460-05-1-2-525625--4--525625.u03
1133	1014	1133	1133	1377839153	20130830000553628-05-1-1-525486-A635BA      058820FZ38-4-A635BA-058820FZ38.u03
1134	1014	1134	1134	1377839170	20130830000610239-05-1-2-525626--4--525626.u03
1135	1014	1135	1135	1377839198	20130830000638439-05-1-1-525487-A635BA      058830FZ38-4-A635BA-058830FZ38.u03
1136	1014	1136	1136	1377839215	20130830000655770-05-1-2-525627--4--525627.u03
1137	1014	1137	1137	1377839243	20130830000723889-05-1-1-525488-A635BA      058840FZ38-4-A635BA-058840FZ38.u03
1138	1014	1138	1138	1377839574	20130830001254066-05-1-2-525628--4--525628.u03
1139	1014	1139	1139	1377839599	20130830001319721-05-1-1-525489-A635BA      058850FZ38-4-A635BA-058850FZ38.u03
1140	1014	1140	1140	1377839616	20130830001336201-05-1-2-525629--4--525629.u03
1141	1014	1141	1141	1377839638	20130830001358257-05-1-1-525490-A635BA      058860FZ38-4-A635BA-058860FZ38.u03
1142	1014	1142	1142	1377839653	20130830001413707-05-1-2-525630--4--525630.u03
1143	1014	1143	1143	1377839675	20130830001435825-05-1-1-525491-A635BA      058870FZ38-4-A635BA-058870FZ38.u03
1144	1014	1144	1144	1377839691	20130830001451265-05-1-2-525631--4--525631.u03
1145	1014	1145	1145	1377839713	20130830001513331-05-1-1-525492-A635BA      058880FZ38-4-A635BA-058880FZ38.u03
1146	1014	1146	1146	1377839728	20130830001528997-05-1-2-525632--4--525632.u03
1147	1014	1147	1147	1377839751	20130830001551052-05-1-1-525493-A635BA      058690FZ38-4-A635BA-058690FZ38.u03
1148	1014	1148	1148	1377839766	20130830001606457-05-1-2-525633--4--525633.u03
1149	1014	1149	1149	1377839788	20130830001628403-05-1-1-525494-A635BA      058700FZ38-4-A635BA-058700FZ38.u03
1150	1010	1150	1150	1377839671	20130830001431862-01-1-2-525642--4--525642.u03
1151	1010	1151	1151	1377839689	20130830001449810-01-1-1-525503-A635BA      058590FZ38-4-A635BA-058590FZ38.u03
1152	1010	1152	1152	1377839730	20130830001530894-01-1-2-525643--4--525643.u03
1153	1010	1153	1153	1377839750	20130830001550899-01-1-1-525504-A635BA      058610FZ38-4-A635BA-058610FZ38.u03
1154	1010	1154	1154	1377839775	20130830001615512-01-1-2-525644--4--525644.u03
1155	1010	1155	1155	1377839822	20130830001702755-01-1-1-525505-A635BA      058620FZ38-4-A635BA-058620FZ38.u03
1156	1010	1156	1156	1377839852	20130830001732593-01-1-2-525645--4--525645.u03
1157	1010	1157	1157	1377839869	20130830001749968-01-1-1-525506-A635BA      058630FZ38-4-A635BA-058630FZ38.u03
1158	1010	1158	1158	1377839897	20130830001817252-01-1-2-525646--4--525646.u03
1159	1010	1159	1159	1377839914	20130830001834399-01-1-1-525507-A635BA      058650FZ38-4-A635BA-058650FZ38.u03
1160	1010	1160	1160	1377839942	20130830001902232-01-1-2-525647--4--525647.u03
1161	1010	1161	1161	1377839959	20130830001919486-01-1-1-525508-A635BA      059730FZ38-4-A635BA-059730FZ38.u03
1162	1010	1162	1162	1377839988	20130830001948499-01-1-2-525648--4--525648.u03
1163	1011	1163	1163	1377839671	20130830001431008-02-1-2-525639--4--525639.u03
1164	1011	1164	1164	1377839689	20130830001449213-02-1-1-525500-A635BA      058760FZ38-4-A635BA-058760FZ38.u03
1165	1011	1165	1165	1377839730	20130830001530150-02-1-2-525640--4--525640.u03
1166	1011	1166	1166	1377839748	20130830001548383-02-1-1-525501-A635BA      058770FZ38-4-A635BA-058770FZ38.u03
1167	1011	1167	1167	1377839774	20130830001614942-02-1-2-525641--4--525641.u03
1168	1011	1168	1168	1377839822	20130830001702316-02-1-1-525502-A635BA      058780FZ38-4-A635BA-058780FZ38.u03
1169	1011	1169	1169	1377839851	20130830001731955-02-1-2-525642--4--525642.u03
1170	1011	1170	1170	1377839870	20130830001750120-02-1-1-525503-A635BA      058590FZ38-4-A635BA-058590FZ38.u03
1171	1011	1171	1171	1377839896	20130830001816616-02-1-2-525643--4--525643.u03
1172	1011	1172	1172	1377839914	20130830001834818-02-1-1-525504-A635BA      058610FZ38-4-A635BA-058610FZ38.u03
1173	1011	1173	1173	1377839941	20130830001901760-02-1-2-525644--4--525644.u03
1174	1011	1174	1174	1377839960	20130830001920004-02-1-1-525505-A635BA      058620FZ38-4-A635BA-058620FZ38.u03
1175	1011	1175	1175	1377839986	20130830001946540-02-1-2-525645--4--525645.u03
1176	1012	1176	1176	1377839617	20130830001337791-03-1-2-525635--4--525635.u03
1177	1012	1177	1177	1377839636	20130830001356278-03-1-1-525496-A635BA      058720FZ38-4-A635BA-058720FZ38.u03
1178	1012	1178	1178	1377839687	20130830001447600-03-1-2-525636--4--525636.u03
1179	1012	1179	1179	1377839706	20130830001506611-03-1-1-525497-A635BA      058730FZ38-4-A635BA-058730FZ38.u03
1180	1012	1180	1180	1377839729	20130830001529688-03-1-2-525637--4--525637.u03
1181	1012	1181	1181	1377839748	20130830001548070-03-1-1-525498-A635BA      058740FZ38-4-A635BA-058740FZ38.u03
1182	1012	1182	1182	1377839773	20130830001613831-03-1-2-525638--4--525638.u03
1183	1012	1183	1183	1377839819	20130830001659896-03-1-1-525499-A635BA      058750FZ38-4-A635BA-058750FZ38.u03
1184	1012	1184	1184	1377839852	20130830001732718-03-1-2-525639--4--525639.u03
1185	1012	1185	1185	1377839871	20130830001751149-03-1-1-525500-A635BA      058760FZ38-4-A635BA-058760FZ38.u03
1186	1012	1186	1186	1377839895	20130830001815583-03-1-2-525640--4--525640.u03
1187	1012	1187	1187	1377839914	20130830001834060-03-1-1-525501-A635BA      058770FZ38-4-A635BA-058770FZ38.u03
1188	1012	1188	1188	1377839940	20130830001900595-03-1-2-525641--4--525641.u03
1189	1012	1189	1189	1377839960	20130830001920585-03-1-1-525502-A635BA      058780FZ38-4-A635BA-058780FZ38.u03
1190	1012	1190	1190	1377839985	20130830001945342-03-1-2-525642--4--525642.u03
1191	1012	1191	1191	1377840003	20130830002003832-03-1-1-525503-A635BA      058590FZ38-4-A635BA-058590FZ38.u03
1192	1013	1192	1192	1377839747	20130830001547117-04-1-2-525634--4--525634.u03
1193	1013	1193	1193	1377839798	20130830001638129-04-1-1-525495-A635BA      058710FZ38-4-A635BA-058710FZ38.u03
1194	1013	1194	1194	1377839824	20130830001704099-04-1-2-525635--4--525635.u03
1195	1013	1195	1195	1377839843	20130830001723429-04-1-1-525496-A635BA      058720FZ38-4-A635BA-058720FZ38.u03
1196	1013	1196	1196	1377839868	20130830001748854-04-1-2-525636--4--525636.u03
1197	1013	1197	1197	1377839888	20130830001808186-04-1-1-525497-A635BA      058730FZ38-4-A635BA-058730FZ38.u03
1198	1013	1198	1198	1377839913	20130830001833880-04-1-2-525637--4--525637.u03
1199	1013	1199	1199	1377839933	20130830001853142-04-1-1-525498-A635BA      058740FZ38-4-A635BA-058740FZ38.u03
1200	1013	1200	1200	1377839958	20130830001918670-04-1-2-525638--4--525638.u03
1201	1013	1201	1201	1377839977	20130830001937916-04-1-1-525499-A635BA      058750FZ38-4-A635BA-058750FZ38.u03
1202	1013	1202	1202	1377840003	20130830002003417-04-1-2-525639--4--525639.u03
1203	1014	1203	1203	1377839803	20130830001643779-05-1-2-525634--4--525634.u03
1204	1014	1204	1204	1377839825	20130830001705707-05-1-1-525495-A635BA      058710FZ38-4-A635BA-058710FZ38.u03
1205	1014	1205	1205	1377839841	20130830001721118-05-1-2-525635--4--525635.u03
1206	1014	1206	1206	1377839868	20130830001748987-05-1-1-525496-A635BA      058720FZ38-4-A635BA-058720FZ38.u03
1207	1014	1207	1207	1377839885	20130830001805547-05-1-2-525636--4--525636.u03
1208	1014	1208	1208	1377839913	20130830001833641-05-1-1-525497-A635BA      058730FZ38-4-A635BA-058730FZ38.u03
1209	1014	1209	1209	1377839930	20130830001850551-05-1-2-525637--4--525637.u03
1210	1014	1210	1210	1377839958	20130830001918636-05-1-1-525498-A635BA      058740FZ38-4-A635BA-058740FZ38.u03
1211	1014	1211	1211	1377839975	20130830001935370-05-1-2-525638--4--525638.u03
1212	1014	1212	1212	1377840003	20130830002003720-05-1-1-525499-A635BA      058750FZ38-4-A635BA-058750FZ38.u03
1213	1010	1213	1213	1377840005	20130830002005821-01-1-1-525509-A635BA      059740FZ38-4-A635BA-059740FZ38.u03
1214	1010	1214	1214	1377840031	20130830002031916-01-1-2-525649--4--525649.u03
1215	1010	1215	1215	1377840049	20130830002049191-01-1-1-525510-A635BA      059750FZ38-4-A635BA-059750FZ38.u03
1216	1010	1216	1216	1377840077	20130830002117556-01-1-2-525650--4--525650.u03
1217	1010	1217	1217	1377840094	20130830002134863-01-1-1-525511-A635BA      059760FZ38-4-A635BA-059760FZ38.u03
1218	1010	1218	1218	1377840123	20130830002203026-01-1-2-525651--4--525651.u03
1219	1010	1219	1219	1377840141	20130830002221814-01-1-1-525512-A635BA      059770FZ38-4-A635BA-059770FZ38.u03
1220	1010	1220	1220	1377840168	20130830002248977-01-1-2-525652--4--525652.u03
1221	1010	1221	1221	1377840186	20130830002306321-01-1-1-525513-A635BA      059590FZ38-4-A635BA-059590FZ38.u03
1222	1010	1222	1222	1377840213	20130830002333710-01-1-2-525653--4--525653.u03
1223	1010	1223	1223	1377840231	20130830002351035-01-1-1-525514-A635BA      059600FZ38-4-A635BA-059600FZ38.u03
1224	1010	1224	1224	1377840258	20130830002418225-01-1-2-525654--4--525654.u03
1225	1010	1225	1225	1377840275	20130830002435416-01-1-1-525515-A635BA      059610FZ38-4-A635BA-059610FZ38.u03
1226	1010	1226	1226	1377840303	20130830002503277-01-1-2-525655--4--525655.u03
1227	1010	1227	1227	1377840320	20130830002520543-01-1-1-525516-A635BA      059620FZ38-4-A635BA-059620FZ38.u03
1228	1010	1228	1228	1377840347	20130830002547975-01-1-2-525656--4--525656.u03
1229	1010	1229	1229	1377840367	20130830002607170-01-1-1-525517-A635BA      059630FZ38-4-A635BA-059630FZ38.u03
1230	1010	1230	1230	1377840392	20130830002632990-01-1-2-525657--4--525657.u03
1231	1010	1231	1231	1377840410	20130830002650311-01-1-1-525518-A635BA      059640FZ38-4-A635BA-059640FZ38.u03
1232	1010	1232	1232	1377840437	20130830002717680-01-1-2-525658--4--525658.u03
1233	1010	1233	1233	1377840454	20130830002734942-01-1-1-525519-A635BA      059650FZ38-4-A635BA-059650FZ38.u03
1234	1010	1234	1234	1377840482	20130830002802490-01-1-2-525659--4--525659.u03
1235	1010	1235	1235	1377840499	20130830002819734-01-1-1-525520-A635BA      059660FZ38-4-A635BA-059660FZ38.u03
1236	1010	1236	1236	1377840527	20130830002847450-01-1-2-525660--4--525660.u03
1237	1010	1237	1237	1377840544	20130830002904721-01-1-1-525521-A635BA      059670FZ38-4-A635BA-059670FZ38.u03
1238	1010	1238	1238	1377840573	20130830002933083-01-1-2-525661--4--525661.u03
1239	1010	1239	1239	1377840591	20130830002951696-01-1-1-525522-A635BA      059680FZ38-4-A635BA-059680FZ38.u03
1240	1010	1240	1240	1377840618	20130830003018634-01-1-2-525662--4--525662.u03
1241	1010	1241	1241	1377840635	20130830003035932-01-1-1-525523-A635BA      059490FZ38-4-A635BA-059490FZ38.u03
1242	1010	1242	1242	1377840664	20130830003104101-01-1-2-525663--4--525663.u03
1243	1011	1243	1243	1377840004	20130830002004731-02-1-1-525506-A635BA      058630FZ38-4-A635BA-058630FZ38.u03
1244	1011	1244	1244	1377840031	20130830002031186-02-1-2-525646--4--525646.u03
1245	1011	1245	1245	1377840050	20130830002050303-02-1-1-525507-A635BA      058650FZ38-4-A635BA-058650FZ38.u03
1246	1011	1246	1246	1377840076	20130830002116627-02-1-2-525647--4--525647.u03
1247	1011	1247	1247	1377840094	20130830002134790-02-1-1-525508-A635BA      059730FZ38-4-A635BA-059730FZ38.u03
1248	1011	1248	1248	1377840122	20130830002202464-02-1-2-525648--4--525648.u03
1249	1011	1249	1249	1377840140	20130830002220820-02-1-1-525509-A635BA      059740FZ38-4-A635BA-059740FZ38.u03
1250	1011	1250	1250	1377840168	20130830002248131-02-1-2-525649--4--525649.u03
1251	1011	1251	1251	1377840186	20130830002306121-02-1-1-525510-A635BA      059750FZ38-4-A635BA-059750FZ38.u03
1252	1011	1252	1252	1377840213	20130830002333143-02-1-2-525650--4--525650.u03
1253	1011	1253	1253	1377840231	20130830002351433-02-1-1-525511-A635BA      059760FZ38-4-A635BA-059760FZ38.u03
1254	1011	1254	1254	1377840257	20130830002417605-02-1-2-525651--4--525651.u03
1255	1011	1255	1255	1377840275	20130830002435800-02-1-1-525512-A635BA      059770FZ38-4-A635BA-059770FZ38.u03
