machno lane filetype label seconds
3 1 u01 prod_general_processing-5393-return 0.00456042331610338
4 1 u01 prod_general_processing-5393-return 0.00497274361857707
5 1 u01 prod_general_processing-5393-return 0.00403916274901186
1 2 u01 prod_general_processing-5393-return 0.00471906316432866
2 2 u01 prod_general_processing-5393-return 0.0044937776247505
3 2 u01 prod_general_processing-5393-return 0.00445557062252964
4 2 u01 prod_general_processing-5393-return 0.00461339924361493
5 2 u01 prod_general_processing-5393-return 0.00407924616895874
1 1 u01 prod_nozzle_processing-5614-5688 3.87797575757576e-06
2 1 u01 prod_nozzle_processing-5614-5688 4.89135270541082e-06
3 1 u01 prod_nozzle_processing-5614-5688 4.03212301587302e-06
4 1 u01 prod_nozzle_processing-5614-5688 4.20149309664694e-06
5 1 u01 prod_nozzle_processing-5614-5688 4.33256804733728e-06
1 2 u01 prod_nozzle_processing-5614-5688 4.750596e-06
2 2 u01 prod_nozzle_processing-5614-5688 4.6024780876494e-06
3 2 u01 prod_nozzle_processing-5614-5688 4.1193234714004e-06
4 2 u01 prod_nozzle_processing-5614-5688 3.94468431372549e-06
5 2 u01 prod_nozzle_processing-5614-5688 3.83419019607843e-06
1 1 u01 prod_nozzle_processing-5689-5697 0.000660327351515152
2 1 u01 prod_nozzle_processing-5689-5697 0.000695476871743487
3 1 u01 prod_nozzle_processing-5689-5697 0.000739535291666667
4 1 u01 prod_nozzle_processing-5689-5697 0.000697476382642998
5 1 u01 prod_nozzle_processing-5689-5697 0.000821391538461538
1 2 u01 prod_nozzle_processing-5689-5697 0.000724423584
2 2 u01 prod_nozzle_processing-5689-5697 0.000706093637450199
3 2 u01 prod_nozzle_processing-5689-5697 0.00070934623668639
4 2 u01 prod_nozzle_processing-5689-5697 0.000708452001960784
5 2 u01 prod_nozzle_processing-5689-5697 0.000798824043137255
1 1 u01 prod_nozzle_processing-5698-5739 5.62081983805668e-06
2 1 u01 prod_nozzle_processing-5698-5739 2.41993975903614e-06
3 1 u01 prod_nozzle_processing-5698-5739 2.20682703777336e-06
4 1 u01 prod_nozzle_processing-5698-5739 2.49940513833992e-06
5 1 u01 prod_nozzle_processing-5698-5739 2.04353557312253e-06
1 2 u01 prod_nozzle_processing-5698-5739 2.64688176352705e-06
2 2 u01 prod_nozzle_processing-5698-5739 2.90317365269461e-06
3 2 u01 prod_nozzle_processing-5698-5739 2.53362055335968e-06
4 2 u01 prod_nozzle_processing-5698-5739 2.30277406679764e-06
5 2 u01 prod_nozzle_processing-5698-5739 2.48535559921415e-06
1 1 u01 prod_nozzle_processing-5698-5808 7.732e-06
2 1 u01 prod_nozzle_processing-5698-5808 7.87e-06
3 1 u01 prod_nozzle_processing-5698-5808 1.7468e-05
4 1 u01 prod_nozzle_processing-5698-5808 1.0847e-05
5 1 u01 prod_nozzle_processing-5698-5808 1.2724e-05
1 2 u01 prod_nozzle_processing-5698-5808 1.0765e-05
2 2 u01 prod_nozzle_processing-5698-5808 8.359e-06
3 2 u01 prod_nozzle_processing-5698-5808 8.556e-06
4 2 u01 prod_nozzle_processing-5698-5808 8.144e-06
5 2 u01 prod_nozzle_processing-5698-5808 7.782e-06
1 1 u01 prod_nozzle_processing-5740-5748 0.00058036978340081
2 1 u01 prod_nozzle_processing-5740-5748 0.000753810827309237
3 1 u01 prod_nozzle_processing-5740-5748 0.00064495913916501
4 1 u01 prod_nozzle_processing-5740-5748 0.000625638173913043
5 1 u01 prod_nozzle_processing-5740-5748 0.00051389614229249
1 2 u01 prod_nozzle_processing-5740-5748 0.000628455146292585
2 2 u01 prod_nozzle_processing-5740-5748 0.000633066682634731
3 2 u01 prod_nozzle_processing-5740-5748 0.000648182268774704
4 2 u01 prod_nozzle_processing-5740-5748 0.000644934884086444
5 2 u01 prod_nozzle_processing-5740-5748 0.000663307359528487
1 1 u01 prod_nozzle_processing-5749-5808 9.50639271255061e-06
2 1 u01 prod_nozzle_processing-5749-5808 1.00092148594378e-05
3 1 u01 prod_nozzle_processing-5749-5808 9.8066421471173e-06
4 1 u01 prod_nozzle_processing-5749-5808 1.1075733201581e-05
5 1 u01 prod_nozzle_processing-5749-5808 9.2845533596838e-06
1 2 u01 prod_nozzle_processing-5749-5808 1.09387154308617e-05
2 2 u01 prod_nozzle_processing-5749-5808 9.63970658682635e-06
3 2 u01 prod_nozzle_processing-5749-5808 9.20481225296443e-06
4 2 u01 prod_nozzle_processing-5749-5808 1.20515972495088e-05
5 2 u01 prod_nozzle_processing-5749-5808 9.39850491159135e-06
1 1 u01 prod_nozzle_processing-5809-5817 0.00056256494760101
2 1 u01 prod_nozzle_processing-5809-5817 0.000623941603018537
3 1 u01 prod_nozzle_processing-5809-5817 0.000620454071552579
4 1 u01 prod_nozzle_processing-5809-5817 0.000635891377289377
5 1 u01 prod_nozzle_processing-5809-5817 0.000573916141354372
1 2 u01 prod_nozzle_processing-5809-5817 0.0005870585763125
2 2 u01 prod_nozzle_processing-5809-5817 0.000609896372074203
3 2 u01 prod_nozzle_processing-5809-5817 0.000617790177761341
4 2 u01 prod_nozzle_processing-5809-5817 0.00061198684493464
5 2 u01 prod_nozzle_processing-5809-5817 0.000613490078039216
3 1 u01 prod_nozzle_processing-5818-5808 0.0004201736
4 1 u01 prod_nozzle_processing-5818-5808 0.00099585175
5 1 u01 prod_nozzle_processing-5818-5808 0.0005093778
3 2 u01 prod_nozzle_processing-5818-5808 0.000518389
4 2 u01 prod_nozzle_processing-5818-5808 0.000478897666666667
5 2 u01 prod_nozzle_processing-5818-5808 0.00047528525
1 1 u01 prod_nozzle_processing-5818-5838 0.000484701458522727
2 1 u01 prod_nozzle_processing-5818-5838 0.000581630328093687
4 1 u01 prod_nozzle_processing-5818-5838 0.000589807085601578
1 2 u01 prod_nozzle_processing-5818-5838 0.000535253953625
2 2 u01 prod_nozzle_processing-5818-5838 0.000558542529008964
4 2 u01 prod_nozzle_processing-5818-5838 0.000601166337990196
3 1 u01 prod_nozzle_processing-5818-5947 0.000597419544607356
4 1 u01 prod_nozzle_processing-5818-5947 0.000571064199604743
5 1 u01 prod_nozzle_processing-5818-5947 0.00049583333201581
3 2 u01 prod_nozzle_processing-5818-5947 0.000594930852272727
4 2 u01 prod_nozzle_processing-5818-5947 0.000531846493614931
5 2 u01 prod_nozzle_processing-5818-5947 0.000488247075442043
3 1 u01 prod_nozzle_processing-5818-6005 0.000352494
5 1 u01 prod_nozzle_processing-5818-6005 0.001545803
3 2 u01 prod_nozzle_processing-5818-6005 0.000493108
4 2 u01 prod_nozzle_processing-5818-6005 0.00077284
5 2 u01 prod_nozzle_processing-5818-6005 0.000474713
1 1 u01 prod_nozzle_processing-5839-5889 0.00303806470688131
2 1 u01 prod_nozzle_processing-5839-5889 0.00315804550883016
4 1 u01 prod_nozzle_processing-5839-5889 0.00360029839526627
1 2 u01 prod_nozzle_processing-5839-5889 0.003041072986375
2 2 u01 prod_nozzle_processing-5839-5889 0.00325407172055528
4 2 u01 prod_nozzle_processing-5839-5889 0.00348634320637255
1 1 u01 prod_nozzle_processing-5890-5808 2.39476129032258e-05
2 1 u01 prod_nozzle_processing-5890-5808 3.66011290322581e-05
4 1 u01 prod_nozzle_processing-5890-5808 3.40414444444444e-05
1 2 u01 prod_nozzle_processing-5890-5808 2.48519032258065e-05
2 2 u01 prod_nozzle_processing-5890-5808 3.46213225806452e-05
4 2 u01 prod_nozzle_processing-5890-5808 2.55235e-05
1 1 u01 prod_nozzle_processing-5890-5947 9.73059950657895e-06
2 1 u01 prod_nozzle_processing-5890-5947 1.0775999560743e-05
4 1 u01 prod_nozzle_processing-5890-5947 1.05568011857708e-05
1 2 u01 prod_nozzle_processing-5890-5947 1.04285753381764e-05
2 2 u01 prod_nozzle_processing-5890-5947 1.08282707709581e-05
4 2 u01 prod_nozzle_processing-5890-5947 1.11905368369352e-05
1 1 u01 prod_nozzle_processing-5890-6005 1.6349e-05
2 1 u01 prod_nozzle_processing-5890-6005 1.6411e-05
4 1 u01 prod_nozzle_processing-5890-6005 1.6849e-05
1 2 u01 prod_nozzle_processing-5890-6005 2.106e-05
2 2 u01 prod_nozzle_processing-5890-6005 2.4705e-05
1 1 u01 prod_nozzle_processing-5948-5957 0.000572407697937753
2 1 u01 prod_nozzle_processing-5948-5957 0.000640251700991466
3 1 u01 prod_nozzle_processing-5948-5957 0.000626201195949304
4 1 u01 prod_nozzle_processing-5948-5957 0.000631129833568605
5 1 u01 prod_nozzle_processing-5948-5957 0.000568822251976285
1 2 u01 prod_nozzle_processing-5948-5957 0.000597727909068136
2 2 u01 prod_nozzle_processing-5948-5957 0.000622160779441118
3 2 u01 prod_nozzle_processing-5948-5957 0.000624819799160079
4 2 u01 prod_nozzle_processing-5948-5957 0.000621282104780616
5 2 u01 prod_nozzle_processing-5948-5957 0.000597824060117878
1 1 u01 prod_nozzle_processing-5958-5808 1.3481829045318e-05
2 1 u01 prod_nozzle_processing-5958-5808 1.49451859696852e-05
3 1 u01 prod_nozzle_processing-5958-5808 1.44276694499669e-05
4 1 u01 prod_nozzle_processing-5958-5808 1.51739499847978e-05
5 1 u01 prod_nozzle_processing-5958-5808 1.28381003952569e-05
1 2 u01 prod_nozzle_processing-5958-5808 1.41567981769992e-05
2 2 u01 prod_nozzle_processing-5958-5808 1.44548954993239e-05
3 2 u01 prod_nozzle_processing-5958-5808 1.43177160737813e-05
4 2 u01 prod_nozzle_processing-5958-5808 1.52148665833184e-05
5 2 u01 prod_nozzle_processing-5958-5808 1.33085987229862e-05
1 1 u01 prod_nozzle_processing-5958-6005 7.57413562753036e-06
2 1 u01 prod_nozzle_processing-5958-6005 8.15366465863454e-06
3 1 u01 prod_nozzle_processing-5958-6005 7.40702584493042e-06
4 1 u01 prod_nozzle_processing-5958-6005 7.38410869565217e-06
5 1 u01 prod_nozzle_processing-5958-6005 7.82056916996047e-06
1 2 u01 prod_nozzle_processing-5958-6005 7.15298396793587e-06
2 2 u01 prod_nozzle_processing-5958-6005 8.06847904191617e-06
3 2 u01 prod_nozzle_processing-5958-6005 1.30239090909091e-05
4 2 u01 prod_nozzle_processing-5958-6005 7.62278978388998e-06
5 2 u01 prod_nozzle_processing-5958-6005 8.03728487229863e-06
1 1 u01 prod_nozzle_processing-6006-6008 0.00168757219191919
2 1 u01 prod_nozzle_processing-6006-6008 0.00154265882164329
3 1 u01 prod_nozzle_processing-6006-6008 0.00262064278373016
4 1 u01 prod_nozzle_processing-6006-6008 0.00199439704142012
5 1 u01 prod_nozzle_processing-6006-6008 0.00214892789349112
1 2 u01 prod_nozzle_processing-6006-6008 0.001600771524
2 2 u01 prod_nozzle_processing-6006-6008 0.0014468696812749
3 2 u01 prod_nozzle_processing-6006-6008 0.0041448782504931
4 2 u01 prod_nozzle_processing-6006-6008 0.00292626068627451
5 2 u01 prod_nozzle_processing-6006-6008 0.0018628888254902
1 1 u01 prod_nozzle_processing-6009-return 1.96675151515152e-06
2 1 u01 prod_nozzle_processing-6009-return 1.86106412825651e-06
3 1 u01 prod_nozzle_processing-6009-return 1.89981547619048e-06
4 1 u01 prod_nozzle_processing-6009-return 1.69928599605523e-06
5 1 u01 prod_nozzle_processing-6009-return 1.90193885601578e-06
1 2 u01 prod_nozzle_processing-6009-return 2.07488e-06
2 2 u01 prod_nozzle_processing-6009-return 1.96973107569721e-06
3 2 u01 prod_nozzle_processing-6009-return 2.34576134122288e-06
4 2 u01 prod_nozzle_processing-6009-return 2.07085882352941e-06
5 2 u01 prod_nozzle_processing-6009-return 2.19440392156863e-06
1 1 u01 prod_unitreel_processing-6053-6145 6.35887676767677e-06
2 1 u01 prod_unitreel_processing-6053-6145 6.3290501002004e-06
3 1 u01 prod_unitreel_processing-6053-6145 6.83853174603175e-06
4 1 u01 prod_unitreel_processing-6053-6145 6.07078303747535e-06
5 1 u01 prod_unitreel_processing-6053-6145 6.47064299802761e-06
1 2 u01 prod_unitreel_processing-6053-6145 7.076954e-06
2 2 u01 prod_unitreel_processing-6053-6145 6.72311155378486e-06
3 2 u01 prod_unitreel_processing-6053-6145 7.49339053254438e-06
4 2 u01 prod_unitreel_processing-6053-6145 6.36251764705882e-06
5 2 u01 prod_unitreel_processing-6053-6145 6.16628823529412e-06
1 1 u01 prod_unitreel_processing-6146-6154 0.000619254131313131
2 1 u01 prod_unitreel_processing-6146-6154 0.000638272923847695
3 1 u01 prod_unitreel_processing-6146-6154 0.000715445700396825
4 1 u01 prod_unitreel_processing-6146-6154 0.000695256836291913
5 1 u01 prod_unitreel_processing-6146-6154 0.000584568112426036
1 2 u01 prod_unitreel_processing-6146-6154 0.000661904606
2 2 u01 prod_unitreel_processing-6146-6154 0.000658229735059761
3 2 u01 prod_unitreel_processing-6146-6154 0.00069394484418146
4 2 u01 prod_unitreel_processing-6146-6154 0.000684648149019608
5 2 u01 prod_unitreel_processing-6146-6154 0.000636740539215686
1 1 u01 prod_unitreel_processing-6155-6192 2.50731376518219e-06
2 1 u01 prod_unitreel_processing-6155-6192 2.28169477911647e-06
3 1 u01 prod_unitreel_processing-6155-6192 2.33344135188867e-06
4 1 u01 prod_unitreel_processing-6155-6192 2.10918181818182e-06
5 1 u01 prod_unitreel_processing-6155-6192 2.06048221343874e-06
1 2 u01 prod_unitreel_processing-6155-6192 2.74277955911824e-06
2 2 u01 prod_unitreel_processing-6155-6192 2.33234930139721e-06
3 2 u01 prod_unitreel_processing-6155-6192 2.39384782608696e-06
4 2 u01 prod_unitreel_processing-6155-6192 2.24286640471513e-06
5 2 u01 prod_unitreel_processing-6155-6192 2.18284086444008e-06
1 1 u01 prod_unitreel_processing-6155-6288 0.00162396
2 1 u01 prod_unitreel_processing-6155-6288 0.00036931
3 1 u01 prod_unitreel_processing-6155-6288 0.002454827
4 1 u01 prod_unitreel_processing-6155-6288 0.001296738
5 1 u01 prod_unitreel_processing-6155-6288 0.003418461
1 2 u01 prod_unitreel_processing-6155-6288 0.002091456
2 2 u01 prod_unitreel_processing-6155-6288 0.001240689
3 2 u01 prod_unitreel_processing-6155-6288 0.001410769
4 2 u01 prod_unitreel_processing-6155-6288 0.001591737
5 2 u01 prod_unitreel_processing-6155-6288 0.001669721
1 1 u01 prod_unitreel_processing-6193-6201 0.000522786753036437
2 1 u01 prod_unitreel_processing-6193-6201 0.000534463738955823
3 1 u01 prod_unitreel_processing-6193-6201 0.000634963499005964
4 1 u01 prod_unitreel_processing-6193-6201 0.000575144640316206
5 1 u01 prod_unitreel_processing-6193-6201 0.000673723614624506
1 2 u01 prod_unitreel_processing-6193-6201 0.000542732561122244
2 2 u01 prod_unitreel_processing-6193-6201 0.000606779996007984
3 2 u01 prod_unitreel_processing-6193-6201 0.000592316249011858
4 2 u01 prod_unitreel_processing-6193-6201 0.000563507518664047
5 2 u01 prod_unitreel_processing-6193-6201 0.000651589722986248
1 1 u01 prod_unitreel_processing-6202-6288 0.000546493386639676
2 1 u01 prod_unitreel_processing-6202-6288 0.000533917672690763
3 1 u01 prod_unitreel_processing-6202-6288 0.000612582347912525
4 1 u01 prod_unitreel_processing-6202-6288 0.000515045316205534
5 1 u01 prod_unitreel_processing-6202-6288 0.000482168984189723
1 2 u01 prod_unitreel_processing-6202-6288 0.000459775901803607
2 2 u01 prod_unitreel_processing-6202-6288 0.000605719520958084
3 2 u01 prod_unitreel_processing-6202-6288 0.000668271575098814
4 2 u01 prod_unitreel_processing-6202-6288 0.000516670691552063
5 2 u01 prod_unitreel_processing-6202-6288 0.000536243880157171
1 1 u01 prod_unitreel_processing-6289-6297 0.000570712718728956
2 1 u01 prod_unitreel_processing-6289-6297 0.000605637604572782
3 1 u01 prod_unitreel_processing-6289-6297 0.000652467788586048
4 1 u01 prod_unitreel_processing-6289-6297 0.000612024837568163
5 1 u01 prod_unitreel_processing-6289-6297 0.000616732478354134
1 2 u01 prod_unitreel_processing-6289-6297 0.000578287262869565
2 2 u01 prod_unitreel_processing-6289-6297 0.00060228857342936
3 2 u01 prod_unitreel_processing-6289-6297 0.000649603087906563
4 2 u01 prod_unitreel_processing-6289-6297 0.000608588075919118
5 2 u01 prod_unitreel_processing-6289-6297 0.000649595623822342
1 1 u01 prod_unitreel_processing-6298-6288 0.00111878823404255
2 1 u01 prod_unitreel_processing-6298-6288 0.0012840753255814
3 1 u01 prod_unitreel_processing-6298-6288 0.00125478759459459
4 1 u01 prod_unitreel_processing-6298-6288 0.00128329548484848
5 1 u01 prod_unitreel_processing-6298-6288 0.00179071953333333
1 2 u01 prod_unitreel_processing-6298-6288 0.001743155
2 2 u01 prod_unitreel_processing-6298-6288 0.00160056178125
3 2 u01 prod_unitreel_processing-6298-6288 0.00166187146
4 2 u01 prod_unitreel_processing-6298-6288 0.00190486848387097
5 2 u01 prod_unitreel_processing-6298-6288 0.00173624154545455
5 1 u01 prod_unitreel_processing-6298-6349 3.2872625e-05
5 2 u01 prod_unitreel_processing-6298-6349 2.03056e-05
1 1 u01 prod_unitreel_processing-6298-6377 1.88672806174089e-05
2 1 u01 prod_unitreel_processing-6298-6377 1.83515269715225e-05
3 1 u01 prod_unitreel_processing-6298-6377 1.97386750549336e-05
4 1 u01 prod_unitreel_processing-6298-6377 1.9404503371309e-05
5 1 u01 prod_unitreel_processing-6298-6377 2.44984759577795e-05
1 2 u01 prod_unitreel_processing-6298-6377 1.93266611483837e-05
2 2 u01 prod_unitreel_processing-6298-6377 1.86808268079226e-05
3 2 u01 prod_unitreel_processing-6298-6377 1.95878916918546e-05
4 2 u01 prod_unitreel_processing-6298-6377 1.86965061394892e-05
5 2 u01 prod_unitreel_processing-6298-6377 2.18218537704033e-05
1 1 u01 prod_unitreel_processing-6298-6469 3.3199e-05
2 1 u01 prod_unitreel_processing-6298-6469 2.5457e-05
3 1 u01 prod_unitreel_processing-6298-6469 2.4416e-05
4 1 u01 prod_unitreel_processing-6298-6469 2.4868e-05
5 1 u01 prod_unitreel_processing-6298-6469 4.3582e-05
1 2 u01 prod_unitreel_processing-6298-6469 3.6928e-05
2 2 u01 prod_unitreel_processing-6298-6469 2.5327e-05
3 2 u01 prod_unitreel_processing-6298-6469 2.9717e-05
4 2 u01 prod_unitreel_processing-6298-6469 3.4873e-05
5 2 u01 prod_unitreel_processing-6298-6469 2.5552e-05
5 1 u01 prod_unitreel_processing-6350-6353 5.88425e-06
5 2 u01 prod_unitreel_processing-6350-6353 2.44056e-05
5 1 u01 prod_unitreel_processing-6354-6377 4.713e-06
5 2 u01 prod_unitreel_processing-6354-6377 4.6534e-06
1 1 u01 prod_unitreel_processing-6378-6387 0.000579661864625506
2 1 u01 prod_unitreel_processing-6378-6387 0.000624194336025922
3 1 u01 prod_unitreel_processing-6378-6387 0.000660991776551219
4 1 u01 prod_unitreel_processing-6378-6387 0.000622958404208324
5 1 u01 prod_unitreel_processing-6378-6387 0.000213345704296875
1 2 u01 prod_unitreel_processing-6378-6387 0.000588688435218263
2 2 u01 prod_unitreel_processing-6378-6387 0.000616752822723783
3 2 u01 prod_unitreel_processing-6378-6387 0.000652778903472061
4 2 u01 prod_unitreel_processing-6378-6387 0.000622870541502947
5 2 u01 prod_unitreel_processing-6378-6387 0.000294946895794015
1 1 u01 prod_unitreel_processing-6388-6288 0.000735807827418382
2 1 u01 prod_unitreel_processing-6388-6288 0.000849923254179509
3 1 u01 prod_unitreel_processing-6388-6288 0.001126592117941
4 1 u01 prod_unitreel_processing-6388-6288 0.00106488581003713
5 1 u01 prod_unitreel_processing-6388-6288 0.000785401274296281
1 2 u01 prod_unitreel_processing-6388-6288 0.00110650333230097
2 2 u01 prod_unitreel_processing-6388-6288 0.000831599865955589
3 2 u01 prod_unitreel_processing-6388-6288 0.00108340852940711
4 2 u01 prod_unitreel_processing-6388-6288 0.00103810459097535
5 2 u01 prod_unitreel_processing-6388-6288 0.000602533688811695
1 1 u01 prod_unitreel_processing-6388-6469 9.81784817813765e-06
2 1 u01 prod_unitreel_processing-6388-6469 1.0426156626506e-05
3 1 u01 prod_unitreel_processing-6388-6469 1.0245745526839e-05
4 1 u01 prod_unitreel_processing-6388-6469 1.05705098814229e-05
5 1 u01 prod_unitreel_processing-6388-6469 1.07197806324111e-05
1 2 u01 prod_unitreel_processing-6388-6469 9.92405210420842e-06
2 2 u01 prod_unitreel_processing-6388-6469 1.09747964071856e-05
3 2 u01 prod_unitreel_processing-6388-6469 1.05706739130435e-05
4 2 u01 prod_unitreel_processing-6388-6469 1.00499037328094e-05
5 2 u01 prod_unitreel_processing-6388-6469 9.74907269155206e-06
1 1 u01 prod_unitreel_processing-6470-6472 0.00327202799393939
2 1 u01 prod_unitreel_processing-6470-6472 0.00222532243086172
3 1 u01 prod_unitreel_processing-6470-6472 0.00327372887103175
4 1 u01 prod_unitreel_processing-6470-6472 0.00338780917948718
5 1 u01 prod_unitreel_processing-6470-6472 0.00170383963510848
1 2 u01 prod_unitreel_processing-6470-6472 0.002463265228
2 2 u01 prod_unitreel_processing-6470-6472 0.00359835133665339
3 2 u01 prod_unitreel_processing-6470-6472 0.00409222533530572
4 2 u01 prod_unitreel_processing-6470-6472 0.00293977982745098
5 2 u01 prod_unitreel_processing-6470-6472 0.00267362407647059
1 1 u01 prod_unitreel_processing-6473-return 0.000548543197979798
2 1 u01 prod_unitreel_processing-6473-return 0.000471711368737475
3 1 u01 prod_unitreel_processing-6473-return 0.000492518168650794
4 1 u01 prod_unitreel_processing-6473-return 0.000490293840236686
5 1 u01 prod_unitreel_processing-6473-return 0.000329391650887574
1 2 u01 prod_unitreel_processing-6473-return 0.000395755468
2 2 u01 prod_unitreel_processing-6473-return 0.000753237262948207
3 2 u01 prod_unitreel_processing-6473-return 0.000563998084812623
4 2 u01 prod_unitreel_processing-6473-return 0.000476127135294118
5 2 u01 prod_unitreel_processing-6473-return 0.000329517235294118
1 1 u01 production_processing-4925-4960 6.79337777777778e-06
2 1 u01 production_processing-4925-4960 6.48817234468938e-06
3 1 u01 production_processing-4925-4960 6.50082738095238e-06
4 1 u01 production_processing-4925-4960 5.68453451676529e-06
5 1 u01 production_processing-4925-4960 0.00351856001775148
1 2 u01 production_processing-4925-4960 4.649706e-06
2 2 u01 production_processing-4925-4960 8.64775298804781e-06
3 2 u01 production_processing-4925-4960 6.69025443786982e-06
4 2 u01 production_processing-4925-4960 4.99238039215686e-06
5 2 u01 production_processing-4925-4960 0.0025198103372549
1 1 u01 production_processing-4973-4991 1.45052323232323e-06
2 1 u01 production_processing-4973-4991 1.77909218436874e-06
3 1 u01 production_processing-4973-4991 1.76850396825397e-06
4 1 u01 production_processing-4973-4991 1.67310453648915e-06
5 1 u01 production_processing-4973-4991 1.36618934911243e-06
1 2 u01 production_processing-4973-4991 2.117966e-06
2 2 u01 production_processing-4973-4991 1.65941035856574e-06
3 2 u01 production_processing-4973-4991 1.53708678500986e-06
4 2 u01 production_processing-4973-4991 1.47612352941176e-06
5 2 u01 production_processing-4973-4991 1.9625e-06
1 1 u01 production_processing-5004-5022 1.23016363636364e-06
2 1 u01 production_processing-5004-5022 1.12697795591182e-06
3 1 u01 production_processing-5004-5022 1.31732341269841e-06
4 1 u01 production_processing-5004-5022 1.28049309664694e-06
5 1 u01 production_processing-5004-5022 1.56719723865878e-06
1 2 u01 production_processing-5004-5022 1.365558e-06
2 2 u01 production_processing-5004-5022 1.06872509960159e-06
3 2 u01 production_processing-5004-5022 1.65185996055227e-06
4 2 u01 production_processing-5004-5022 1.41649215686275e-06
5 2 u01 production_processing-5004-5022 1.18485294117647e-06
1 1 u01 production_processing-5035-return 1.25879191919192e-06
2 1 u01 production_processing-5035-return 1.28744889779559e-06
3 1 u01 production_processing-5035-return 3.56735912698413e-06
4 1 u01 production_processing-5035-return 2.13078303747535e-06
5 1 u01 production_processing-5035-return 2.39881656804734e-06
1 2 u01 production_processing-5035-return 1.349862e-06
2 2 u01 production_processing-5035-return 1.36222908366534e-06
3 2 u01 production_processing-5035-return 1.84024654832347e-06
4 2 u01 production_processing-5035-return 2.15849019607843e-06
5 2 u01 production_processing-5035-return 2.10380980392157e-06
1 1 u01 RH_process_trace_file_msg-409-412 3.66711696969697e-05
2 1 u01 RH_process_trace_file_msg-409-412 4.10129078156313e-05
3 1 u01 RH_process_trace_file_msg-409-412 3.55481904761905e-05
4 1 u01 RH_process_trace_file_msg-409-412 4.20931597633136e-05
5 1 u01 RH_process_trace_file_msg-409-412 3.82814930966469e-05
1 2 u01 RH_process_trace_file_msg-409-412 3.4020732e-05
2 2 u01 RH_process_trace_file_msg-409-412 3.92673187250996e-05
3 2 u01 RH_process_trace_file_msg-409-412 4.5926134122288e-05
4 2 u01 RH_process_trace_file_msg-409-412 3.63600411764706e-05
5 2 u01 RH_process_trace_file_msg-409-412 4.42350411764706e-05
1 1 u03 RH_process_trace_file_msg-409-412 3.36737148676171e-05
2 1 u03 RH_process_trace_file_msg-409-412 3.38689134808853e-05
3 1 u03 RH_process_trace_file_msg-409-412 3.3607986083499e-05
4 1 u03 RH_process_trace_file_msg-409-412 3.73480456349206e-05
5 1 u03 RH_process_trace_file_msg-409-412 3.39146489151874e-05
1 2 u03 RH_process_trace_file_msg-409-412 3.24144598393574e-05
2 2 u03 RH_process_trace_file_msg-409-412 3.6820796e-05
3 2 u03 RH_process_trace_file_msg-409-412 3.48040553359684e-05
4 2 u03 RH_process_trace_file_msg-409-412 3.69022071005917e-05
5 2 u03 RH_process_trace_file_msg-409-412 3.36165568627451e-05
1 1 u01 RH_process_trace_file_msg-410-411 3.16757575757576e-07
2 1 u01 RH_process_trace_file_msg-410-411 3.4759118236473e-07
3 1 u01 RH_process_trace_file_msg-410-411 2.98551587301587e-07
4 1 u01 RH_process_trace_file_msg-410-411 3.0958382642998e-07
5 1 u01 RH_process_trace_file_msg-410-411 3.64883629191322e-07
1 2 u01 RH_process_trace_file_msg-410-411 3.70982e-07
2 2 u01 RH_process_trace_file_msg-410-411 3.55910358565737e-07
3 2 u01 RH_process_trace_file_msg-410-411 9.18370808678501e-07
4 2 u01 RH_process_trace_file_msg-410-411 3.43027450980392e-07
5 2 u01 RH_process_trace_file_msg-410-411 7.6203137254902e-07
1 1 u03 RH_process_trace_file_msg-410-411 4.92890020366599e-07
2 1 u03 RH_process_trace_file_msg-410-411 3.01788732394366e-07
3 1 u03 RH_process_trace_file_msg-410-411 2.98123260437376e-07
4 1 u03 RH_process_trace_file_msg-410-411 3.5322619047619e-07
5 1 u03 RH_process_trace_file_msg-410-411 2.96678500986193e-07
1 2 u03 RH_process_trace_file_msg-410-411 2.99090361445783e-07
2 2 u03 RH_process_trace_file_msg-410-411 3.7812e-07
3 2 u03 RH_process_trace_file_msg-410-411 7.45086956521739e-07
4 2 u03 RH_process_trace_file_msg-410-411 3.58136094674556e-07
5 2 u03 RH_process_trace_file_msg-410-411 3.06609803921569e-07
1 1 u01 RH_process_u01_file_msg-459-472 4.55844686868687e-05
2 1 u01 RH_process_u01_file_msg-459-472 4.63452885771543e-05
3 1 u01 RH_process_u01_file_msg-459-472 4.3289494047619e-05
4 1 u01 RH_process_u01_file_msg-459-472 4.34347475345168e-05
5 1 u01 RH_process_u01_file_msg-459-472 5.4002966469428e-05
1 2 u01 RH_process_u01_file_msg-459-472 4.3825192e-05
2 2 u01 RH_process_u01_file_msg-459-472 4.02026633466135e-05
3 2 u01 RH_process_u01_file_msg-459-472 4.16138520710059e-05
4 2 u01 RH_process_u01_file_msg-459-472 4.01920411764706e-05
5 2 u01 RH_process_u01_file_msg-459-472 4.36733039215686e-05
1 1 u01 RH_process_u01_file_msg-482-492 1.4242505050505e-06
2 1 u01 RH_process_u01_file_msg-482-492 1.71194388777555e-06
3 1 u01 RH_process_u01_file_msg-482-492 1.57381547619048e-06
4 1 u01 RH_process_u01_file_msg-482-492 1.84958579881657e-06
5 1 u01 RH_process_u01_file_msg-482-492 1.25180473372781e-06
